----- sTable
sDate,a_nDay_jd,dSunSet_h,dSunRise_h,r_dMoonRise_h,dMoonSet_h,Moon_sDate,dLit_100,dRa,dDec,MidN_sDate,dLit_100,dRa,dDec,Vega_sDate,dLit_100,dRa,dDec
1503-12-31T12:00:00,2270393,16.223888888888887,32.04694444444444,13.960555555555555,32.285,1504-01-01T08:17:06,99.28824615478516,109.96296244869458,26.22123578189202,1504-01-01T00:00:00,98.50419616699219,104.69289158000613,27.397568838548743,1503-12-31T23:03:55,98.42323303222656,104.21144237348835,27.46056559471124
1504-01-01T12:00:00,2270394,16.246944444444445,32.036944444444444,15.240555555555554,32.97555555555556,1504-01-02T08:58:32,99.69579315185547,126.30084013965141,22.83961898925712,1504-01-02T00:00:00,99.86431884765625,121.14951124462597,24.679225953600806,1504-01-01T22:59:59,99.8653793334961,120.6633972596126,24.804993841806823
1504-01-02T12:00:00,2270395,16.27027777777778,32.02638888888889,16.716666666666665,33.43361111111111,1504-01-03T09:26:01,97.22124481201172,141.20209638465272,18.0158260167598,1504-01-03T00:00:00,98.33218383789062,136.43612865797567,20.32480995503294,1504-01-02T22:56:03,98.42462921142578,135.95054636458548,20.508724133643472
1504-01-03T12:00:00,2270396,16.29416666666667,32.01472222222222,18.21861111111111,33.75138888888889,1504-01-04T09:45:05,92.29244232177734,154.74698744424632,12.283898987014489,1504-01-04T00:00:00,94.19867706298828,150.40789774717976,14.856520256244057,1504-01-03T22:52:07,94.38835144042969,149.91891349338044,15.091407354322868
1504-01-04T12:00:00,2270397,16.31861111111111,32.00222222222222,19.65222222222222,33.99055555555555,1504-01-05T09:59:26,85.43426513671875,167.21287484246102,6.1011475642060065,1504-01-05T00:00:00,87.9405288696289,163.2192608333409,8.775339188221574,1504-01-04T22:46:13,88.23749542236328,162.70209446126967,9.060742407620193
1504-01-05T12:00:00,2270398,16.343333333333334,31.988888888888887,20.997222222222224,34.18694444444444,1504-01-06T10:11:13,77.18941497802734,178.9396357221486,-0.17841317017199337,1504-01-06T00:00:00,80.10895538330078,175.16447352071881,2.4869979216261124,1504-01-05T22:44:15,80.4946517944336,174.63382876622433,2.7996875951967315
1504-01-06T12:00:00,2270399,16.36861111111111,31.975,22.27027777777778,34.36527777777778,1504-01-07T10:21:55,68.05813598632812,-169.7347204846508,-6.2918970493657165,1504-01-07T00:00:00,71.23905181884766,-173.4295539007734,-3.7058598964187035,1504-01-06T22:40:19,71.71532440185547,-174.00454856962963,-3.367498849973605
1504-01-07T12:00:00,2270400,16.394444444444446,31.96,23.499444444444446,34.54333333333334,1504-01-08T10:32:36,58.470027923583984,-158.49968824285992,-12.037792199024677,1504-01-08T00:00:00,61.798797607421875,-162.25185466835492,-9.579832089114358,1504-01-07T22:36:23,62.35529708862305,-162.88937155463518,-9.226571763882637
1504-01-08T12:00:00,2270401,16.420555555555556,31.944444444444443,24.711388888888887,34.73888888888889,1504-01-09T10:44:20,48.781089782714844,-147.0790294546826,-17.24622509832234,1504-01-09T00:00:00,52.1749382019043,-151.0248615548671,-14.959169698385486,1504-01-08T22:32:27,52.79721450805664,-151.74420006421147,-14.6045015839984
1504-01-09T12:00:00,2270402,16.447222222222223,31.928055555555556,25.926111111111112,34.9725,1504-01-10T10:58:21,39.28896713256836,-135.24046996315442,-21.75327816638312,1504-01-10T00:00:00,42.682838439941406,-139.5140789303679,-19.687865446689255,1504-01-09T22:28:31,43.352081298828125,-140.33422237346633,-19.349026154187392
1504-01-10T12:00:00,2270403,16.473888888888887,31.910833333333333,27.148333333333333,35.2725,1504-01-11T11:16:21,30.254009246826172,-122.81484362432919,-25.385219293289346,1504-01-11T00:00:00,33.587425231933594,-127.54353736911683,-23.610547623995192,1504-01-10T22:24:35,34.280208587646484,-128.48052497754463,-23.30901135289488
1504-01-11T12:00:00,2270404,16.50111111111111,31.893055555555556,28.359166666666667,35.68,1504-01-12T11:40:48,21.921104431152344,-109.72824308040245,-27.954955148647574,1504-01-12T00:00:00,25.12563133239746,-115.02174937971468,-26.565678207445934,1504-01-11T22:20:39,25.813392639160156,-116.0838467781227,-26.326819771071683
1504-01-12T12:00:00,2270405,16.52861111111111,31.874444444444446,29.50722222222222,36.24972222222222,1504-01-13T12:14:59,14.539021492004395,-96.03668957466112,-29.274591875998762,1504-01-13T00:00:00,17.524892807006836,-101.97178938512037,-28.394104865196123,1504-01-12T22:16:43,18.173986434936523,-103.15423372369027,-28.24498996870987
1504-01-13T12:00:00,2270406,16.55666666666667,31.85527777777778,30.515555555555554,37.03611111111111,1504-01-14T13:02:10,8.376200675964355,-81.94033849086291,-29.185112886791163,1504-01-14T00:00:00,11.014650344848633,-88.54545718727563,-28.962967623302124,1504-01-13T22:12:48,11.587027549743652,-89.82724605023031,-28.92819326541648
1504-01-14T12:00:00,2270407,16.584722222222222,31.835277777777776,31.322499999999998,38.055277777777775,1504-01-15T14:03:19,3.7288002967834473,-67.75171165381651,-27.600360311401733,1504-01-15T00:00:00,5.8291544914245605,-74.99642198925055,-28.19745288014501,1504-01-14T22:08:52,6.284311294555664,-76.34321232655493,-28.293950253668513
1504-01-15T12:00:00,2270408,16.613055555555558,31.814444444444444,-1,39.25861111111111,1504-01-16T15:15:31,0.9059889912605286,-53.80285619398077,-24.55073801649177,1504-01-16T00:00:00,2.2009363174438477,-61.606911134418446,-26.105346819784614,1504-01-15T22:04:56,2.498868227005005,-62.97948102007997,-26.33829009422806
1504-01-16T12:00:00,2270409,16.641666666666666,31.793055555555554,-1,40.56194444444445,1504-01-17T16:33:43,0.18644702434539795,-40.32352887877398,-20.193690606521635,1504-01-17T00:00:00,0.3454887866973877,-48.59883560752499,-22.781117466578507,1504-01-16T22:01:00,0.4510664939880371,-49.96378223143049,-23.142668879640794
1504-01-17T12:00:00,2270410,16.67027777777778,31.77111111111111,-1,41.89555555555555,1504-01-18T17:53:44,1.7660068273544312,-27.36861690032789,-14.778253802253966,1504-01-18T00:00:00,0.43933117389678955,-36.074310604133935,-18.389138127172544,1504-01-17T21:57:04,0.32728615403175354,-37.41089621200491,-18.860115060233998
1504-01-18T12:00:00,2270411,16.699444444444445,31.74861111111111,8.675833333333333,17.895555555555553,1504-01-18T17:53:44,1.766010046005249,-27.36860558329794,-14.77823481377768,1504-01-19T00:00:00,2.5952961444854736,-24.004640300994566,-13.137935808896612,1504-01-18T21:53:08,2.2548699378967285,-25.306394868356964,-13.691154384564596
1504-01-19T12:00:00,2270412,16.72861111111111,31.725277777777777,8.925277777777778,19.22472222222222,1504-01-19T19:13:29,5.718586444854736,-14.82548213938177,-8.596215370755687,1504-01-20T00:00:00,6.839816093444824,-12.252863572970178,-7.258708906959778,1504-01-19T21:49:12,6.277882099151611,-13.5248668643955,-7.862179177176284
