----- sTable
sDate,a_nDay_jd,dSunSet_h,dSunRise_h,r_dMoonRise_h,dMoonSet_h,Moon_sDate,dLit_100,dRa,dDec,MidN_sDate,dLit_100,dRa,dDec,Vega_sDate,dLit_100,dRa,dDec
1558-12-31T12:00:00,2290482,16.237222222222222,32.03777777777778,24.83222222222222,35.329166666666666,1559-01-01T11:19:45,44.00615692138672,-149.2119313991436,-14.854117678163371,1559-01-01T00:00:00,48.131248474121094,-153.87925853968622,-12.071543736964495,1558-12-31T23:03:08,48.58647155761719,-154.39369575436552,-11.813872038062318
1559-01-01T12:00:00,2290483,16.260277777777777,32.02722222222222,26.1825,35.58083333333333,1559-01-02T11:34:51,33.61006546020508,-136.35361533632172,-20.092078750254693,1559-01-02T00:00:00,37.58977508544922,-141.35220256791274,-17.580886288520794,1559-01-01T22:59:12,38.0763053894043,-141.9471576697343,-17.328001392307968
1559-01-02T12:00:00,2290484,16.284166666666668,32.016111111111115,27.526944444444446,35.89805555555556,1559-01-03T11:53:53,24.173126220703125,-123.00501162690483,-24.308727194931485,1559-01-03T00:00:00,27.883609771728516,-128.46840819936048,-22.165802255157,1559-01-02T22:55:16,28.375181198120117,-129.1552718688929,-21.937333775255148
1559-01-03T12:00:00,2290485,16.308333333333334,32.00388888888889,28.841944444444444,36.3225,1559-01-04T12:19:21,16.008501052856445,-109.13075357469143,-27.29126671763783,1559-01-04T00:00:00,19.33359146118164,-115.1524593669537,-25.629367811418597,1559-01-03T22:51:20,19.801204681396484,-115.93527820878774,-25.447370811682305
1559-01-04T12:00:00,2290486,16.333055555555557,31.99111111111111,30.066111111111113,36.9075,1559-01-05T12:54:27,9.362397193908691,-94.85956171808135,-28.868215268019135,1559-01-05T00:00:00,12.182354927062988,-101.47467336594606,-27.813009452615127,1559-01-04T22:45:26,12.607643127441406,-102.3697065622752,-27.696456658730646
1559-01-05T12:00:00,2290487,16.358333333333334,31.977222222222224,31.11777777777778,37.699444444444445,1559-01-06T13:41:58,4.428835391998291,-80.47378111369672,-28.942905621383325,1559-01-06T00:00:00,6.607946872711182,-87.64919140085193,-28.622709587927837,1559-01-05T22:43:28,6.939484119415283,-88.58803694849273,-28.59476296508813
1559-01-06T12:00:00,2290488,16.383888888888887,31.962777777777777,31.939722222222223,38.69972222222222,1559-01-07T14:41:59,1.3555350303649902,-66.33724353836664,-27.52796023316696,1559-01-07T00:00:00,2.731605052947998,-73.97753581041864,-28.05433906695723,1559-01-06T22:39:32,2.955951452255249,-74.9547096440783,-28.12176043447378
1559-01-07T12:00:00,2290489,16.41,31.9475,-1,39.84916666666667,1559-01-08T15:50:57,0.23386259377002716,-52.77388111465336,-24.759277279690707,1559-01-08T00:00:00,0.6213504672050476,-60.7511490597011,-26.19941751324252,1559-01-07T22:35:36,0.7191867828369141,-61.736488495854665,-26.36210066019206
1559-01-08T12:00:00,2290490,16.43638888888889,31.93138888888889,-1,41.063611111111115,1559-01-09T17:03:49,1.08255934715271,-39.95962422298209,-20.86780113947568,1559-01-09T00:00:00,0.29418691992759705,-48.163270024040806,-23.224460417751096,1559-01-08T22:31:40,0.2534064054489136,-49.13352145041706,-23.47362387222233
1559-01-09T12:00:00,2290491,16.46333333333333,31.914444444444445,8.966388888888888,17.06361111111111,1559-01-09T17:03:49,1.082556962966919,-39.959636912497594,-20.867787273249697,1559-01-10T00:00:00,1.7193498611450195,-36.27214090777368,-19.334979573639934,1559-01-09T22:27:45,1.5359306335449219,-37.21437516089115,-19.655902154810516
