----- sTable
Date,nDay,Sunset,Sunrise,Moonrise,Moonset,MOON_when,illumination,ra,dec,TIME_when,illumination,ra,dec,VEGA_when,illumination,ra,dec
1281-12-31T12:00:00,2189308,16.20583333333333,32.06861111111111,21.909166666666664,34.42333333333333,1282-01-01T10:25:24,70.00370788574219,-176.34649964883747,-4.994444845486922,1282-01-01T00:00:00,73.02799987792969,-179.91838952795064,-2.4846009477258124,1281-12-31T23:04:07,73.33245086669922,179.70607811362615,-2.26218451696423
1282-01-01T12:00:00,2189309,16.228055555555553,32.05972222222222,23.086388888888887,34.599444444444444,1282-01-02T10:35:58,60.832820892333984,-165.49974408665844,-10.614512700450234,1282-01-02T00:00:00,64.05152893066406,-169.13598567143578,-8.19076873106263,1282-01-01T23:00:11,64.42073822021484,-169.56256683656682,-7.949662555949613
1282-01-02T12:00:00,2189310,16.250833333333333,32.04972222222222,24.252222222222223,34.786944444444444,1282-01-03T10:47:13,51.383174896240234,-154.4217688620033,-15.826459062024897,1282-01-03T00:00:00,54.726619720458984,-158.25587377851514,-13.52866343143727,1282-01-02T22:56:16,55.155879974365234,-158.74898962052214,-13.276563738406859
1282-01-03T12:00:00,2189311,16.274166666666666,32.03916666666667,25.42888888888889,35.005,1282-01-04T11:00:18,41.925289154052734,-142.8624131948859,-20.467522514063045,1282-01-04T00:00:00,45.33540344238281,-147.03350084351328,-18.344837448482323,1282-01-03T22:52:20,45.81593704223633,-147.61035087618563,-18.09290712904402
1282-01-04T12:00:00,2189312,16.298055555555557,32.0275,26.62972222222222,35.27777777777778,1282-01-05T11:16:40,32.71864318847656,-130.61476971335148,-24.351551973106307,1282-01-05T00:00:00,36.13604736328125,-135.26369931547487,-22.47426377984756,1282-01-04T22:48:24,36.65380859375,-135.94125577003499,-22.238259093557893
1282-01-05T12:00:00,2189313,16.322499999999998,32.015,27.85,35.6425,1282-01-06T11:38:33,24.030765533447266,-117.54971255956997,-27.261616733734,1282-01-06T00:00:00,27.382272720336914,-122.80855845803971,-25.730549671389912,1282-01-05T22:42:30,27.931312561035156,-123.62124235852166,-25.5262606953771
1282-01-06T12:00:00,2189314,16.34722222222222,32.00194444444445,29.053333333333335,36.15222222222222,1282-01-07T12:09:08,16.156099319458008,-103.66623683896907,-28.958602768951717,1282-01-07T00:00:00,19.340293884277344,-109.63872743644922,-27.91094001808825,1282-01-06T22:40:32,19.86448860168457,-110.54811383884072,-27.773243589168516
1282-01-07T12:00:00,2189315,16.3725,31.98777777777778,30.166666666666668,36.87222222222222,1282-01-08T12:52:20,9.430475234985352,-89.13134378234791,-29.212623040277336,1282-01-08T00:00:00,12.299389839172363,-95.87087119534479,-28.821161577767768,1282-01-07T22:36:36,12.778637886047363,-96.88764477954722,-28.77087432369594
1282-01-08T12:00:00,2189316,16.398333333333333,31.973055555555554,31.10472222222222,37.8475,1282-01-09T13:50:51,4.239343166351318,-74.27427989532437,-27.857609819943555,1282-01-09T00:00:00,6.572244167327881,-81.76664448844393,-28.317764578543198,1282-01-08T22:32:40,6.966461181640625,-82.86493436332134,-28.37629225715264
1282-01-09T12:00:00,2189317,16.424444444444447,31.9575,31.824166666666667,39.05777777777778,1282-01-10T15:03:28,1.001790165901184,-59.50122428907902,-24.858509181032804,1282-01-10T00:00:00,2.482023000717163,-67.66613748360592,-26.352030325048688,1282-01-09T22:28:44,2.7486071586608887,-68.81045158698684,-26.53074909022017
1282-01-10T12:00:00,2189318,16.45111111111111,31.941111111111113,-1,40.41611111111111,1282-01-11T16:24:58,0.10993219912052155,-45.14668448845377,-20.3538504225142,1282-01-11T00:00:00,0.33484357595443726,-53.875519933779174,-22.99240144881741,1282-01-10T22:24:48,0.43406030535697937,-55.031595166466694,-23.28928687969831
1282-01-11T12:00:00,2189319,16.477777777777778,31.92388888888889,-1,41.83,1282-01-12T17:49:48,1.8373280763626099,-31.348175257218752,-14.631647472525795,1282-01-12T00:00:00,0.3801363706588745,-40.571450353115864,-18.414438354217644,1282-01-11T22:20:53,0.28188616037368774,-41.71523887635664,-18.814274810591957
