----- sTable
sDate,a_nDay_jd,dSunSet_h,dSunRise_h,r_dMoonRise_h,dMoonSet_h,Moon_sDate,dLit_100,dRa,dDec,MidN_sDate,dLit_100,dRa,dDec,Vega_sDate,dLit_100,dRa,dDec
1472-12-31T12:00:00,2259071,16.2375,32.043055555555554,8.540555555555555,18.672777777777778,1472-12-31T18:40:22,4.200403690338135,-38.6409600821742,-10.603768405292342,1473-01-01T00:00:00,5.387087821960449,-35.384463891403016,-9.38210719100975,1472-12-31T23:00:50,5.135347843170166,-36.05414360451834,-9.601452674118693
1473-01-01T12:00:00,2259072,16.260833333333334,32.03277777777778,9.006666666666666,19.95638888888889,1473-01-01T19:57:23,10.133343696594238,-24.847258466791256,-5.411813945361193,1473-01-02T00:00:00,11.387060165405273,-22.51603184566583,-4.493323778500051,1473-01-01T22:56:55,11.030107498168945,-23.174849092300427,-4.728765767093216
1473-01-02T12:00:00,2259073,16.284444444444446,32.02166666666667,9.4075,21.190833333333334,1473-01-02T21:11:27,17.95277976989746,-11.729846018224737,-0.1561793195376116,1473-01-03T00:00:00,18.99049949645996,-10.183454575656986,0.4383020866561153,1473-01-02T22:52:59,18.55544662475586,-10.831599587650732,0.20334347076601253
1473-01-03T12:00:00,2259074,16.308611111111112,32.00972222222222,9.772222222222224,22.37777777777778,1473-01-03T22:22:40,27.04836082458496,0.9473087066924564,4.8793328748683695,1473-01-04T00:00:00,27.70220947265625,1.8122299506908817,5.182064484465893,1473-01-03T22:49:03,27.218616485595703,1.1722543849705818,4.961743000749794
1473-01-04T12:00:00,2259075,16.333333333333332,31.996944444444445,10.124444444444444,23.525,1473-01-04T23:31:30,36.87532043457031,13.416087694258419,9.483110264923317,1473-01-05T00:00:00,37.072654724121094,13.66475665309211,9.556823300754221,1473-01-04T22:43:09,36.555328369140625,13.013547439026244,9.357129959192163
1473-01-05T12:00:00,2259076,16.358611111111113,31.983055555555556,10.48472222222222,24.639722222222222,1473-01-06T00:38:23,46.97895812988281,25.876746166356476,13.492241582904494,1473-01-06T00:00:00,46.715755462646484,25.54412369566725,13.415733525713755,1473-01-05T22:41:11,46.21312713623047,24.910111731023978,13.255549233494037
1473-01-06T12:00:00,2259077,16.384166666666665,31.968611111111112,10.873611111111112,25.724166666666665,1473-01-07T01:43:27,56.984657287597656,38.47983537335367,16.771963912618816,1473-01-07T00:00:00,56.304813385009766,37.5834910257743,16.632661688432936,1473-01-06T22:37:15,55.82251739501953,36.948377019976135,16.513419986038
1473-01-07T12:00:00,2259078,16.41,31.953333333333333,11.312222222222223,26.771944444444443,1473-01-08T02:46:19,66.57241821289062,51.31060836192764,19.204432313655794,1473-01-08T00:00:00,65.55670928955078,49.867408751996756,19.09403957529799,1473-01-07T22:33:19,65.10832214355469,49.22971296419099,19.020568327587572
1473-01-08T12:00:00,2259079,16.43638888888889,31.9375,11.823611111111111,27.767222222222223,1473-01-09T03:46:02,75.45085144042969,64.37784848828895,20.688740771824996,1473-01-09T00:00:00,74.21214294433594,62.42136036502243,20.697615228748486,1473-01-08T22:29:23,73.8078384399414,61.780709966389104,20.673427340876405
1473-01-09T12:00:00,2259080,16.463055555555556,31.920555555555556,12.432222222222222,28.68722222222222,1473-01-10T04:41:14,83.33948516845703,77.61466436197557,21.15065256544042,1473-01-10T00:00:00,82.01862335205078,75.20808204057285,21.35904582103529,1473-01-09T22:25:27,81.66658020019531,74.56460908456498,21.38655566757933
1473-01-10T12:00:00,2259081,16.490000000000002,31.903055555555554,13.1575,29.510833333333334,1473-01-11T05:30:39,89.96414184570312,90.90069408321142,20.55659077842912,1473-01-11T00:00:00,88.72000885009766,88.13665149413073,21.02384970024363,1473-01-10T22:21:32,88.42807006835938,87.49002060237406,21.10457603710912
1473-01-11T12:00:00,2259082,16.5175,31.884722222222223,14.008611111111112,30.226388888888888,1473-01-12T06:13:35,95.06167602539062,104.10143193503131,18.924255339643913,1473-01-12T00:00:00,94.05516052246094,101.08710787454143,19.680325278658678,1473-01-11T22:17:36,93.83235931396484,100.43505767145312,19.81514390647908
1473-01-12T12:00:00,2259083,16.545,31.865555555555556,14.977500000000001,30.836666666666666,1473-01-13T06:50:12,98.39130401611328,117.11181321567506,16.324750931086594,1473-01-13T00:00:00,97.7669906616211,113.94530626090577,17.368248807711353,1473-01-12T22:13:40,97.62522888183594,113.2826130250561,17.557621159461757
1473-01-13T12:00:00,2259084,16.573055555555555,31.84583333333333,16.041944444444447,31.35611111111111,1473-01-14T07:21:22,99.74950408935547,129.88572809902107,12.876919831768554,1473-01-14T00:00:00,99.62187194824219,126.63615048889966,14.180122729257361,1473-01-13T22:09:44,99.57695770263672,125.9537798195384,14.42417211680063
1473-01-14T12:00:00,2259085,16.601111111111113,31.825555555555553,17.172222222222224,31.80638888888889,1473-01-15T07:48:23,98.98950958251953,142.44706666450955,8.737643295209743,1473-01-15T00:00:00,99.436279296875,139.1442876142887,10.255383400283398,1473-01-14T22:05:48,99.50822448730469,138.42909637548485,10.553586041183342
1473-01-15T12:00:00,2259086,16.629444444444445,31.804444444444442,18.34361111111111,32.208888888888886,1473-01-16T08:12:32,96.04351043701172,154.88350578757243,4.093176048996643,1473-01-16T00:00:00,97.1055679321289,151.51876374660574,5.770813464677306,1473-01-15T22:01:52,97.31764221191406,150.75324648613764,6.121257300538474
1473-01-16T12:00:00,2259087,16.658055555555553,31.782777777777778,19.540277777777778,32.58555555555556,1473-01-17T08:35:08,90.94232940673828,167.33579958199908,-0.8479331351461138,1473-01-17T00:00:00,92.62838745117188,163.8652031648175,0.9309924354907334,1473-01-16T21:57:56,93.00462341308594,163.02760412602325,1.3289982868941939
1473-01-17T12:00:00,2259088,16.686944444444446,31.760277777777777,20.75638888888889,32.95722222222222,1473-01-18T08:57:26,83.82765197753906,179.98128528517825,-5.8571990456235925,1473-01-18T00:00:00,86.12098693847656,176.33096861135385,-4.038562817146643,1473-01-17T21:54:00,86.6820068359375,175.39560722800144,-3.6023271973954403
1473-01-18T12:00:00,2259089,16.715833333333332,31.7375,21.99277777777778,33.345555555555556,1473-01-19T09:20:44,74.95475006103516,-166.98459717886965,-10.685438738145255,1473-01-19T00:00:00,77.81924438476562,-170.9140404869649,-8.894768197064481,1473-01-18T21:50:04,78.57703399658203,-171.97600804691209,-8.436337923742107
1473-01-19T12:00:00,2259090,16.745,31.71388888888889,23.250555555555554,33.775555555555556,1473-01-20T09:46:32,64.68754577636719,-153.37451557339045,-15.060529342599937,1473-01-20T00:00:00,68.07022094726562,-157.7025159699259,-13.378231884246548,1473-01-19T21:46:08,69.02239990234375,-158.92081212597768,-12.92221602304006
1473-01-20T12:00:00,2259091,16.774444444444445,31.689722222222223,24.523888888888887,34.27777777777778,1473-01-21T10:16:40,53.48977279663086,-139.0492653144661,-18.68881697397231,1473-01-21T00:00:00,57.3171501159668,-143.9047407856622,-17.216480667650984,1473-01-20T21:42:12,58.44144058227539,-145.30460756559677,-16.797066749985515
1473-01-21T12:00:00,2259092,16.80388888888889,31.664722222222224,25.79111111111111,34.89,1473-01-22T10:53:24,41.91440200805664,-123.97197538161218,-21.26908082060077,1473-01-22T00:00:00,46.08156204223633,-129.4742563065124,-20.1359991989999,1473-01-21T21:38:16,47.33198547363281,-131.06822249194153,-19.79540957313894
1473-01-22T12:00:00,2259093,16.833333333333332,31.639444444444443,27.008055555555554,35.65138888888889,1473-01-23T11:39:05,30.591392517089844,-108.26233776020722,-22.528013995327882,1473-01-23T00:00:00,34.94221115112305,-114.49281246103966,-21.89018060429675,1473-01-22T21:34:21,36.248226165771484,-116.27122198027973,-21.673231795934353
1473-01-23T12:00:00,2259094,16.863055555555558,31.613611111111112,28.11611111111111,36.58972222222222,1473-01-24T12:35:23,20.205280303955078,-92.21085852191993,-22.2795314598069,1473-01-24T00:00:00,24.507265090942383,-99.18603012071013,-22.3035271317958,1473-01-23T21:30:25,25.777849197387695,-101.11260015560735,-22.2480852924978
1473-01-24T12:00:00,2259095,16.892777777777777,31.587222222222223,29.066944444444445,37.698055555555555,1473-01-25T13:41:53,11.450718879699707,-76.21817708518961,-20.49018658788208,1473-01-25T00:00:00,15.374612808227539,-83.87995480789641,-21.317990102024595,1473-01-24T21:26:29,16.50748634338379,-85.89729448449187,-21.444389166447877
1473-01-25T12:00:00,2259096,16.9225,31.560277777777777,29.84611111111111,38.93,1473-01-26T14:55:48,4.9481425285339355,-60.66368419677678,-17.31305627621792,1473-01-26T00:00:00,8.078890800476074,-68.90405344148822,-19.016592946003048,1473-01-25T21:22:33,8.975160598754883,-70.94936980808234,-19.320976191675257
1473-01-26T12:00:00,2259097,16.9525,31.532777777777778,30.47416666666667,40.21972222222222,1473-01-27T16:13:11,1.1359975337982178,-45.78314728765194,-13.05870828877577,1473-01-27T00:00:00,3.0321054458618164,-54.49302463071845,-15.608333681914916,1473-01-26T21:18:37,3.612955331802368,-56.51446990461359,-16.063416703448944
1473-01-27T12:00:00,2259098,16.982499999999998,31.505,30.98777777777778,41.51222222222222,1473-01-28T17:30:44,0.18900352716445923,-31.627809997828702,-8.116578342761889,1473-01-28T00:00:00,0.47309648990631104,-40.740862808617976,-11.382459797500866,1473-01-27T21:14:41,0.6936823725700378,-42.70581130198405,-11.944570791761025
1473-01-28T12:00:00,2259099,17.01222222222222,31.476666666666667,6.987777777777778,17.51222222222222,1473-01-28T17:30:44,0.18900087475776672,-31.627824945625147,-8.116611832385098,1473-01-29T00:00:00,0.4433373808860779,-27.614421225076672,-6.6555148555133075,1473-01-28T21:10:45,0.2992631196975708,-29.509044459836545,-7.27408579149833
1473-01-29T12:00:00,2259100,17.042222222222225,31.447777777777777,7.423888888888889,18.776666666666667,1473-01-29T18:46:36,2.007464647293091,-18.104566744355886,-2.875260290276778,1473-01-30T00:00:00,2.7988405227661133,-14.99700726395948,-1.7302017950115758,1473-01-29T21:06:49,2.3230438232421875,-16.82043786665658,-2.3558822717284875
1473-01-30T12:00:00,2259101,17.072222222222223,31.418333333333333,7.812777777777778,20.001944444444444,1473-01-30T20:00:07,6.2753095626831055,-5.0436979004576905,2.3256209354723483,1473-01-31T00:00:00,7.253827095031738,-2.7325919568466945,3.127558750124561,1473-01-30T21:02:53,6.505990028381348,-4.490913353226125,2.537509679331567
1473-01-31T12:00:00,2259102,17.102222222222224,31.38861111111111,8.179722222222221,21.18777777777778,1473-01-31T21:11:16,12.551231384277344,7.745652827771083,7.210802251271794,1473-02-01T00:00:00,13.440166473388672,9.341725609985453,7.695881740336003,1473-01-31T20:58:58,12.492969512939453,7.640283188093816,7.175135872067481
1473-02-01T12:00:00,2259103,17.13222222222222,31.35861111111111,8.545833333333333,22.337777777777777,1473-02-01T22:20:16,20.355432510375977,20.440271041425373,11.565147181240139,1473-02-02T00:00:00,20.963842391967773,21.374602362414265,11.79404044543873,1473-02-01T20:55:02,19.89037322998047,19.722550457153744,11.366843983686213
1473-02-02T12:00:00,2259104,17.16222222222222,31.328055555555554,8.930833333333332,23.453055555555554,1473-02-02T23:27:11,29.228717803955078,33.180393541767444,15.221478222590008,1473-02-03T00:00:00,29.44574737548828,33.486568107093085,15.275301081259363,1473-02-02T20:51:06,28.310823440551758,31.87889568352133,14.957336514549082
1473-02-03T12:00:00,2259105,17.191944444444445,31.296944444444446,9.355,24.52888888888889,1473-02-04T00:31:44,38.75925827026367,46.054648045189616,18.049003939074698,1473-02-04T00:00:00,38.541748046875,45.759281328187015,18.01918458243826,1473-02-03T20:47:10,37.39777374267578,44.19400993899969,17.81911621061591
1473-02-04T12:00:00,2259106,17.221944444444443,31.265555555555554,9.839722222222223,25.5525,1473-02-05T01:33:09,48.583641052246094,59.09038502397956,19.94703722284323,1473-02-05T00:00:00,47.94515609741211,58.22811199924475,19.927042520813874,1473-02-04T20:43:15,46.83167266845703,56.7059442754837,19.84804589207328
1473-02-05T12:00:00,2259107,17.251666666666665,31.233888888888888,10.408055555555556,26.505277777777778,1473-02-06T02:30:19,58.3742561340332,72.25432110966156,20.84518385214912,1473-02-06T00:00:00,57.376853942871094,70.88016517500678,20.921954851503155,1473-02-05T20:39:19,56.32199478149414,69.40242227901375,20.9629893263002
1473-02-06T12:00:00,2259108,17.281388888888888,31.201944444444443,11.080833333333333,27.3675,1473-02-07T03:22:03,67.82225799560547,85.46691247110532,20.707735060308256,1473-02-07T00:00:00,66.56853485107422,83.66056921392422,20.95241962145372,1473-02-06T20:35:23,65.59254455566406,82.22719751268616,21.1096564960104
1473-02-07T12:00:00,2259109,17.311111111111114,31.169444444444444,11.872222222222224,28.12638888888889,1473-02-08T04:07:35,76.6229248046875,98.63133829321217,19.538297105643846,1473-02-08T00:00:00,75.24476623535156,96.48932567532478,19.998460336702927,1473-02-07T20:31:27,74.36388397216797,95.09614667160875,20.266581730470815
1473-02-08T12:00:00,2259110,17.340833333333332,31.136666666666667,12.78361111111111,28.780555555555555,1473-02-09T04:46:50,84.46390533447266,111.66640037047313,17.38158811667905,1473-02-09T00:00:00,83.10845184326172,109.2857446305907,18.077555042274103,1473-02-08T20:27:31,82.33921813964844,107.9223260562406,18.450931729230692
1473-02-09T12:00:00,2259111,17.37027777777778,31.10361111111111,13.801666666666668,29.340833333333332,1473-02-10T05:20:27,91.01942443847656,124.53311868124578,14.322228313037915,1473-02-10T00:00:00,89.8344497680664,121.9936344060795,15.2486390785849,1473-02-09T20:23:35,89.19802856445312,120.64221914125018,15.722040870607698
1473-02-10T12:00:00,2259112,17.399722222222223,31.070277777777775,14.903333333333334,29.825555555555553,1473-02-11T05:49:32,95.9539566040039,137.24682197187295,10.482945612412932,1473-02-11T00:00:00,95.07587432861328,134.59977365126588,11.613797819260965,1473-02-10T20:19:39,94.60172271728516,133.23499123834367,12.18231100372981
1473-02-11T12:00:00,2259113,17.429166666666667,31.036666666666665,16.064722222222223,30.25638888888889,1473-02-12T06:15:23,98.9418716430664,149.87750780086785,6.023590761195646,1473-02-12T00:00:00,98.48677825927734,147.14163514111465,7.318313065541115,1473-02-11T20:15:43,98.21488952636719,145.73110021894513,7.976028394062774
1473-02-12T12:00:00,2259114,17.45861111111111,31.0025,17.266666666666666,30.654444444444444,1473-02-13T06:39:16,99.70344543457031,162.54134360266292,1.1414177107506838,1473-02-13T00:00:00,99.76107025146484,159.70470101743194,2.5496894120466127,1473-02-12T20:11:47,99.74129486083984,158.20958902341548,3.2872342813065973
1473-02-13T12:00:00,2259115,17.48777777777778,30.968333333333334,18.498333333333335,31.040555555555557,1473-02-14T07:02:26,98.0514907836914,175.38838150798307,-3.929318816041679,1473-02-14T00:00:00,98.68193054199219,172.4117787013917,-2.4645598650238965,1473-02-13T20:07:51,98.96939086914062,170.78767549513933,-1.6634347802162457
