----- sTable
Date,nDay,Sunset,Sunrise,Moonrise,Moonset,MOON_when,illumination,ra,dec,TIME_when,illumination,ra,dec,VEGA_when,illumination,ra,dec
1010-12-31T12:00:00,2090325,16.16638888888889,32.098888888888894,25.90888888888889,36.504444444444445,1011-01-01T12:30:16,31.39863395690918,-129.23905942523825,-15.790011431100481,1011-01-01T00:00:00,35.887393951416016,-135.19769053413648,-14.196019678879928,1010-12-31T23:04:07,36.34897994995117,-135.7915188121058,-14.06143859263176
1011-01-01T12:00:00,2090326,16.1875,32.091944444444444,27.0925,37.05777777777778,1011-01-02T13:03:28,21.706424713134766,-115.105391837267,-17.975167234658574,1011-01-02T00:00:00,25.925973892211914,-121.499932915582,-16.737093663360447,1011-01-01T23:00:11,26.391910552978516,-122.16999451144736,-16.628070227594197
1011-01-02T12:00:00,2090327,16.209166666666665,32.08388888888889,28.22222222222222,37.68555555555555,1011-01-03T13:41:08,13.50082015991211,-100.91230668707222,-19.15590586872504,1011-01-03T00:00:00,17.24895477294922,-107.76578354223466,-18.366364079893394,1011-01-02T22:56:15,17.686811447143555,-108.50755940453332,-18.296933778618186
1011-01-03T12:00:00,2090328,16.231111111111108,32.07527777777778,29.27388888888889,38.40416666666667,1011-01-04T14:24:15,7.092868328094482,-86.79485362123329,-19.287524989279433,1011-01-04T00:00:00,10.162772178649902,-94.09467011221695,-19.02737403911774,1011-01-03T22:52:19,10.539403915405273,-94.8975855817706,-19.00914273157195
1011-01-04T12:00:00,2090329,16.253888888888888,32.065555555555555,30.223055555555554,39.22027777777778,1011-01-05T15:13:13,2.6981709003448486,-72.91421431493617,-18.397350065214788,1011-01-05T00:00:00,4.882443904876709,-80.62021569593583,-18.725362252068976,1011-01-04T22:48:23,5.167181015014648,-81.46885973025844,-18.765550089331395
1011-01-05T12:00:00,2090330,16.27722222222222,32.054722222222225,31.054166666666667,40.12555555555556,1011-01-06T16:07:32,0.4322926104068756,-59.41227852301944,-16.5816124577335,1011-01-06T00:00:00,1.5333564281463623,-67.47260792479574,-17.52510023163808,1011-01-05T22:42:29,1.7057554721832275,-68.37260188996281,-17.628198657936448
1011-01-06T12:00:00,2090331,16.301111111111112,32.04333333333334,31.766111111111112,41.09861111111111,1011-01-07T17:05:55,0.3086419701576233,-46.373982769612496,-13.989967910287266,1011-01-07T00:00:00,0.15484385192394257,-54.74404676468762,-15.539332411758577,1011-01-06T22:40:31,0.18928128480911255,-55.63403024007113,-15.695812131690092
1011-01-07T12:00:00,2090332,16.325277777777778,32.031111111111116,7.766111111111111,17.09861111111111,1011-01-07T17:05:55,0.3086397051811218,-46.373995612643576,-13.98998813684719,1011-01-08T00:00:00,0.7078699469566345,-42.46917840609857,-12.910922450781314,1011-01-07T22:36:36,0.6017521619796753,-43.35983322662541,-13.115232512239363
1011-01-08T12:00:00,2090333,16.35,32.018055555555556,8.37138888888889,18.11277777777778,1011-01-08T18:06:46,2.2451906204223633,-33.810349817324926,-10.80167339018525,1011-01-09T00:00:00,3.0877723693847656,-30.622927389304873,-9.794422020772851,1011-01-08T22:32:40,2.843609571456909,-31.50689500317645,-10.035282356263796
1011-01-09T12:00:00,2090334,16.37527777777778,32.00416666666666,8.889999999999999,19.145833333333332,1011-01-09T19:08:45,6.082686424255371,-21.661921581293985,-7.201575865595379,1011-01-10T00:00:00,7.140864372253418,-19.130014935588978,-6.341887564022241,1011-01-09T22:28:44,6.769554138183594,-20.00418380823868,-6.606593321556702
