----- sTable
Date,nDay,Sunset,Sunrise,Moonrise,Moonset,MOON_when,illumination,ra,dec,TIME_when,illumination,ra,dec,VEGA_when,illumination,ra,dec
1000-12-31T12:00:00,2086673,16.175555555555558,32.0975,10.088611111111112,19,1000-12-31T19:00:00,8.595370292663574,-22.486943629607147,-13.84266848227478,1001-01-01T00:00:00,9.807372093200684,-20.078309802480174,-12.566514069331657,1000-12-31T23:02:07,9.536489486694336,-20.608024996990256,-12.808634268449556
1001-01-01T12:00:00,2086674,16.196666666666665,32.09,10.33,20.209444444444443,1001-01-01T20:12:34,14.88075065612793,-11.134747692646318,-8.235986104666107,1001-01-02T00:00:00,16.039714813232422,-9.358812846007202,-7.244533196948332,1001-01-01T22:58:11,15.69201946258545,-9.891132525736953,-7.511713949694182
1001-01-02T12:00:00,2086675,16.21861111111111,32.08166666666666,10.527777777777779,21.404722222222222,1001-01-02T21:24:17,22.659088134765625,0.035571750935903354,-2.2879380229996182,1001-01-03T00:00:00,23.588964462280273,1.244559779229577,-1.6179630383333683,1001-01-02T22:54:15,23.174623489379883,0.7041532518483218,-1.8996517182046864
1001-01-03T12:00:00,2086676,16.241111111111113,32.0725,10.703333333333333,22.601111111111113,1001-01-03T22:36:04,31.719324111938477,11.324232363242436,3.8098082798483164,1001-01-04T00:00:00,32.27695846557617,11.988347871099307,4.153252352809289,1001-01-03T22:50:19,31.809982299804688,11.43173684289341,3.868360523758187
1001-01-04T12:00:00,2086677,16.26388888888889,32.062222222222225,10.873611111111112,23.823333333333334,1001-01-04T23:49:24,41.80936050415039,23.07227942115215,9.854313590395837,1001-01-05T00:00:00,41.88457489013672,23.159945021389145,9.893769453159527,1001-01-04T22:46:23,41.38221740722656,22.576920710988325,9.618108161190795
1001-01-05T12:00:00,2086678,16.2875,32.05138888888889,11.055555555555557,25.100555555555555,1001-01-06T01:06:02,52.615230560302734,35.654768383357606,15.59672238567426,1001-01-06T00:00:00,52.13349914550781,35.07158779899517,15.387598080329619,1001-01-05T22:40:29,51.60313415527344,34.43557131795066,15.128799507458135
1001-01-06T12:00:00,2086679,16.31138888888889,32.03944444444444,11.270000000000001,26.45722222222222,1001-01-07T02:27:26,63.72410583496094,49.4481872695703,20.701518115143553,1001-01-07T00:00:00,62.66084289550781,48.03642900367683,20.348966976165336,1001-01-06T22:38:31,62.1495246887207,47.365615348954236,20.1367175829504
1001-01-07T12:00:00,2086680,16.335833333333333,32.02666666666667,11.547222222222222,27.896944444444443,1001-01-08T03:53:49,74.5777359008789,64.73129513845613,24.717805903240247,1001-01-08T00:00:00,72.9931640625,62.30197174675115,24.400857780315132,1001-01-07T22:34:35,72.51260375976562,61.57362056429103,24.24809516735292
1001-01-08T12:00:00,2086681,16.360833333333336,32.013333333333335,11.938333333333334,29.3675,1001-01-09T05:22:03,84.43634033203125,81.48009506002924,27.10795020049419,1001-01-09T00:00:00,82.53480529785156,77.92264513917812,27.08775984905677,1001-01-08T22:30:39,82.11100769042969,77.13781663828055,27.015406859491303
1001-01-09T12:00:00,2086682,16.38611111111111,31.99888888888889,12.527500000000002,30.73027777777778,1001-01-10T06:43:49,92.42245483398438,99.1515477086728,27.399560685521955,1001-01-10T00:00:00,90.5912094116211,94.61036632678655,27.95935248843547,1001-01-09T22:26:43,90.25208282470703,93.78328485525451,27.98598139390058
1001-01-10T12:00:00,2086683,16.411944444444444,31.983888888888888,13.427222222222222,31.814999999999998,1001-01-11T07:48:54,97.7268295288086,116.7855088700296,25.424756840898986,1001-01-11T00:00:00,96.44806671142578,111.7106521871759,26.72894418990878,1001-01-10T22:22:47,96.22268676757812,110.8648254109598,26.865285680088785
1001-01-11T12:00:00,2086684,16.438055555555557,31.967777777777776,14.6975,32.56916666666667,1001-01-12T08:34:09,99.86328887939453,133.53610131447198,21.417057883776376,1001-01-12T00:00:00,99.50542449951172,128.43556738633123,23.420692084891787,1001-01-11T22:18:52,99.42240142822266,127.59131909461495,23.66634910502695
1001-01-12T12:00:00,2086685,16.464444444444442,31.95111111111111,16.23611111111111,33.070277777777775,1001-01-13T09:04:13,98.73201751708984,149.0374169564195,15.87353714036616,1001-01-13T00:00:00,99.42798614501953,144.21375183821857,18.382937821114474,1001-01-12T22:14:56,99.51209259033203,143.3770058901633,18.727789335079745
1001-01-13T12:00:00,2086686,16.49138888888889,31.933611111111112,17.851666666666667,33.416666666666664,1001-01-14T09:25:00,94.56597900390625,163.33647116647194,9.372896969140616,1001-01-14T00:00:00,96.24156951904297,158.86010100259946,12.158928248407628,1001-01-13T22:11:00,96.50945281982422,158.02126321915327,12.586819743074539
1001-01-14T12:00:00,2086687,16.51833333333333,31.915555555555557,19.41638888888889,33.67666666666666,1001-01-15T09:40:36,87.86116790771484,176.69986344647518,2.4577653011897787,1001-01-15T00:00:00,90.32234191894531,172.50286013627655,5.325185148241113,1001-01-14T22:07:04,90.7785873413086,171.6417241622404,5.8167026896879825
1001-01-15T12:00:00,2086688,16.545833333333334,31.89666666666667,20.891944444444444,33.8925,1001-01-16T09:53:33,79.26898956298828,-170.52950549069627,-4.419193307875782,1001-01-16T00:00:00,82.28543090820312,-174.5724143988602,-1.6126906963100704,1001-01-15T22:03:08,82.92083740234375,-175.48144852080495,-1.079309285250614
1001-01-16T12:00:00,2086689,16.57361111111111,31.876944444444444,22.291111111111114,34.09166666666667,1001-01-17T10:05:30,69.47364807128906,-158.01164928068633,-10.901806258168385,1001-01-17T00:00:00,72.83423614501953,-162.04106248794034,-8.254348235463993,1001-01-16T21:59:12,73.626953125,-163.0258446553491,-7.7032575705510835
1001-01-17T12:00:00,2086690,16.601666666666667,31.856666666666666,23.640555555555554,34.295833333333334,1001-01-18T10:17:45,59.099788665771484,-145.44923266727625,-16.711477048777365,1001-01-18T00:00:00,62.63608932495117,-149.6032908906067,-14.295121833262344,1001-01-17T21:55:16,63.55426788330078,-150.69117301235306,-13.753497573137373
1001-01-18T12:00:00,2086691,16.629722222222224,31.835833333333333,24.965833333333332,34.52666666666667,1001-01-19T10:31:36,48.66831588745117,-132.61366591923607,-21.622140187730395,1001-01-19T00:00:00,52.255069732666016,-137.01898023541767,-19.500288039286605,1001-01-18T21:51:20,53.26002883911133,-138.23359805647166,-18.998602281971287
1001-01-19T12:00:00,2086692,16.65833333333333,31.814166666666665,26.27777777777778,34.810833333333335,1001-01-20T10:48:39,38.59316635131836,-119.37340780140133,-25.441953999346897,1001-01-20T00:00:00,42.136749267578125,-124.13527650768127,-23.681991898102506,1001-01-19T21:47:25,43.18545913696289,-125.49149204480221,-23.253489620772825
