----- sTable
Date,nDay,Sunset,Sunrise,Moonrise,Moonset,MOON_when,illumination,ra,dec,TIME_when,illumination,ra,dec,VEGA_when,illumination,ra,dec
1374-12-31T12:00:00,2223276,16.21222222222222,32.06,31.531388888888888,38.27,1375-01-01T14:16:12,2.199949264526367,-76.54629996251576,-28.168282015707774,1375-01-01T00:00:00,4.301797389984131,-85.3029551482218,-28.54392601674482,1374-12-31T23:05:27,4.525382041931152,-86.0678340130806,-28.570901480751704
1375-01-01T12:00:00,2223277,16.235,32.05083333333333,-1,39.58111111111111,1375-01-02T15:34:52,0.19057540595531464,-60.47133609602157,-25.092422606330388,1375-01-02T00:00:00,0.9719285368919373,-69.67334804482032,-26.687282419212686,1375-01-01T23:01:31,1.0834347009658813,-70.46503122679928,-26.805257361366706
1375-01-02T12:00:00,2223278,16.258055555555554,32.04055555555556,-1,40.99027777777778,1375-01-03T16:59:25,0.9581903219223022,-45.58246949062325,-20.493698169192587,1375-01-03T00:00:00,0.13946999609470367,-54.969235561125025,-23.27847286093618,1375-01-02T22:57:35,0.11973638087511063,-55.75473461233871,-23.47984498012203
1375-01-03T12:00:00,2223279,16.281666666666666,32.029444444444444,8.881666666666668,16.990277777777777,1375-01-03T16:59:25,0.9581847786903381,-45.58250382031438,-20.4936970602242,1375-01-04T00:00:00,1.711272120475769,-41.38572284022828,-18.701330345037057,1375-01-03T22:53:39,1.5556758642196655,-42.1459019127709,-18.96849564685584
1375-01-04T12:00:00,2223280,16.305833333333332,32.01777777777778,9.2575,18.381666666666668,1375-01-04T18:22:54,4.28851318359375,-31.960069402209907,-14.893709142781965,1375-01-05T00:00:00,5.446547985076904,-28.86252553740309,-13.354897170775647,1375-01-04T22:49:44,5.164290428161621,-29.591620008881105,-13.666133289222465
1375-01-05T12:00:00,2223281,16.330277777777777,32.005,9.531944444444445,19.705277777777777,1375-01-05T19:42:19,9.788091659545898,-19.40399589764707,-8.765855883117775,1375-01-06T00:00:00,11.01044750213623,-17.188937690159456,-7.588518806765798,1375-01-05T22:43:49,10.611076354980469,-17.908378221968903,-7.931444711951563
1375-01-06T12:00:00,2223282,16.355555555555558,31.99138888888889,9.748333333333333,20.959166666666665,1375-01-06T20:57:33,16.99081039428711,-7.5931417411610775,-2.476145122667145,1375-01-07T00:00:00,18.02913475036621,-6.093824961075968,-1.6823263908618837,1375-01-06T22:41:51,17.557985305786133,-6.775578890046399,-2.0200797349038755
1375-01-07T12:00:00,2223283,16.38111111111111,31.977222222222224,9.934444444444445,22.16222222222222,1375-01-07T22:09:44,25.437593460083008,3.8175805144193125,3.7062945305120505,1375-01-08T00:00:00,26.13268280029297,4.704733719920045,4.144381945593636,1375-01-07T22:37:55,25.60686492919922,4.032742024998087,3.8188332081321263
1375-01-08T12:00:00,2223284,16.40694444444444,31.961944444444445,10.11,23.33972222222222,1375-01-08T23:20:23,34.71678924560547,15.159897018248436,9.57535786162757,1375-01-09T00:00:00,34.9796142578125,15.47932684083048,9.713068077189751,1375-01-08T22:33:59,34.4246940612793,14.806611181474999,9.413052526204734
1375-01-09T12:00:00,2223285,16.43305555555556,31.94611111111111,10.29138888888889,24.51527777777778,1375-01-10T00:30:55,44.47173309326172,26.74032029675996,14.952148100100217,1375-01-10T00:00:00,44.26342010498047,26.485320612641495,14.863037239626536,1375-01-09T22:30:04,43.70182418823242,25.80186890586636,14.60003559134454
1375-01-10T12:00:00,2223286,16.459722222222222,31.929444444444446,10.495277777777776,25.706666666666667,1375-01-11T01:42:24,54.38677215576172,38.829069224506846,19.654811295343563,1375-01-11T00:00:00,53.70549392700195,37.951977557205076,19.430313287495814,1375-01-10T22:26:08,53.155879974365234,37.24896130406731,19.214860627556376
1375-01-11T12:00:00,2223287,16.486666666666668,31.911944444444444,10.744166666666667,26.916666666666668,1375-01-12T02:55:00,64.1592025756836,51.63015641508138,23.477780912579416,1375-01-12T00:00:00,63.04003143310547,50.0625674704137,23.232466077098852,1375-01-11T22:22:12,62.51768493652344,49.33369059167243,23.074752439845113
1375-01-12T12:00:00,2223288,16.514166666666668,31.89361111111111,11.068333333333333,28.12388888888889,1375-01-13T04:07:26,73.46820068359375,65.22733103413205,26.189428105494844,1375-01-13T00:00:00,71.99541473388672,62.91823732201388,26.06372265888727,1375-01-12T22:18:16,71.5132064819336,62.161232771445,25.97380028220652
1375-01-13T12:00:00,2223289,16.541666666666668,31.874722222222225,11.51361111111111,29.27166666666667,1375-01-14T05:16:18,81.95108032226562,79.51775149182303,27.558345485778734,1375-01-14T00:00:00,80.27740478515625,76.49220489622789,27.707887320600634,1375-01-13T22:14:20,79.84716033935547,75.71008697897406,27.69522870794521
1375-01-14T12:00:00,2223290,16.569444444444443,31.85527777777778,12.139999999999999,30.27777777777778,1375-01-15T06:16:40,89.20946502685547,94.19482147927376,27.410875207828227,1375-01-15T00:00:00,87.55868530273438,90.60053876020021,27.972985553384646,1375-01-14T22:10:24,87.19285583496094,89.80088511314261,28.04545448478924
1375-01-15T12:00:00,2223291,16.5975,31.835,13.005,31.079444444444444,1375-01-16T07:04:46,94.85147094726562,108.84559522961091,25.690607912539445,1375-01-16T00:00:00,93.48043060302734,104.92828681611519,26.740476887161492,1375-01-15T22:06:28,93.19406127929688,104.12009766182024,26.903294164029266
1375-01-16T12:00:00,2223292,16.625833333333333,31.81388888888889,14.117777777777778,31.674444444444447,1375-01-17T07:40:28,98.53334045410156,123.11785744853324,22.476322935561257,1375-01-17T00:00:00,97.67053985595703,119.12420361301756,24.007224422840366,1375-01-16T22:02:32,97.48297119140625,118.31272425842218,24.262540784735048
1375-01-17T12:00:00,2223293,16.654444444444444,31.79222222222222,15.416666666666666,32.10805555555555,1375-01-18T08:06:29,99.97625732421875,136.82751972561104,17.957070342581307,1375-01-18T00:00:00,99.78103637695312,132.91982900684516,19.89754616146286,1375-01-17T21:58:36,99.71680450439453,132.10237058744443,20.244755636622717
1375-01-18T12:00:00,2223294,16.683333333333334,31.77,16.808611111111112,32.433055555555555,1375-01-19T08:25:59,98.98778533935547,149.96864538856406,12.396293064965233,1375-01-19T00:00:00,99.54069519042969,146.20468046650447,14.642154899423975,1375-01-18T21:54:41,99.62884521484375,145.36923202538534,15.078188391790007
1375-01-19T12:00:00,2223295,16.71222222222222,31.747222222222224,18.221944444444443,32.6925,1375-01-20T08:41:33,95.50157165527344,162.6777760398946,6.10050665508766,1375-01-20T00:00:00,96.8112564086914,159.03139749351374,8.541099778961412,1375-01-19T21:50:45,97.08229064941406,158.15710975047446,9.059988678863188
