----- sTable
sDate,a_nDay_jd,dSunSet_h,dSunRise_h,r_dMoonRise_h,dMoonSet_h,Moon_sDate,dLit_100,dRa,dDec,MidN_sDate,dLit_100,dRa,dDec,Vega_sDate,dLit_100,dRa,dDec
1382-12-31T12:00:00,2226198,16.21361111111111,32.05833333333334,28.97416666666667,38.17805555555555,1383-01-01T14:10:41,8.653078079223633,-96.19450347077802,-19.281724881071234,1383-01-01T00:00:00,12.059300422668457,-103.59659755397988,-18.648584855997434,1382-12-31T23:02:29,12.413158416748047,-104.29271951074881,-18.596309870370465
1383-01-01T12:00:00,2226199,16.23638888888889,32.049166666666665,29.980833333333333,39.01277777777778,1383-01-02T15:00:46,3.5394303798675537,-81.68910651979738,-19.03797012268298,1383-01-02T00:00:00,6.054286479949951,-89.59615014883525,-19.009868949083604,1383-01-01T22:58:33,6.3331522941589355,-90.34896298151965,-19.008182755933603
1383-01-02T12:00:00,2226200,16.259444444444444,32.03888888888889,30.863333333333333,39.945,1383-01-03T15:56:42,0.7098228931427002,-67.4960060272852,-17.73667285077874,1383-01-03T00:00:00,2.0988335609436035,-75.8346080357835,-18.370340527885013,1383-01-02T22:54:37,2.2747559547424316,-76.62688577270279,-18.424932904676403
1383-01-03T12:00:00,2226201,16.283055555555556,32.02777777777778,31.615833333333335,40.950833333333335,1383-01-04T16:57:03,0.2032497227191925,-53.778271744562765,-15.515305878699404,1383-01-04T00:00:00,0.2679993510246277,-62.46671244340168,-16.82020700070816,1383-01-03T22:50:41,0.32124269008636475,-63.280402693538235,-16.930673082964237
1383-01-04T12:00:00,2226202,16.307222222222222,32.01583333333333,7.615833333333333,16.950833333333332,1383-01-04T16:57:03,0.20324744284152985,-53.778289878150254,-15.515329264538137,1383-01-05T00:00:00,0.5279786586761475,-49.588828732147164,-14.501778517561965,1383-01-04T22:46:45,0.44912976026535034,-50.40873706681024,-14.662197231907866
1383-01-05T12:00:00,2226203,16.331944444444446,32.003055555555555,8.250833333333333,17.998333333333335,1383-01-05T17:59:54,1.926595687866211,-40.614104908940966,-12.565424671152906,1383-01-06T00:00:00,2.753417730331421,-37.22346223052844,-11.584417961304357,1383-01-05T22:40:51,2.5384786128997803,-38.059219483048764,-11.79012836311759
1383-01-06T12:00:00,2226204,16.356944444444444,31.989722222222223,8.789722222222222,19.059722222222224,1383-01-06T19:03:35,5.680709362030029,-27.98842106556351,-9.09735775047911,1383-01-07T00:00:00,6.7522101402282715,-25.324988242858076,-8.241689118004851,1383-01-06T22:38:53,6.421871662139893,-26.13015153620906,-8.47018855936172
1383-01-07T12:00:00,2226205,16.3825,31.975277777777777,9.256944444444445,20.118055555555557,1383-01-07T20:07:05,11.199207305908203,-15.809822091670837,-5.312351838071569,1383-01-08T00:00:00,12.292518615722656,-13.796292650106727,-4.636262852725634,1383-01-07T22:34:58,11.858952522277832,-14.589569880526682,-4.880214693020076
1383-01-08T12:00:00,2226206,16.40833333333333,31.96,9.675555555555555,21.165555555555553,1383-01-08T21:09:56,18.186424255371094,-3.936829380519635,-1.3890630805635469,1383-01-09T00:00:00,19.126401901245117,-2.50660667628214,-0.9137465422783696,1383-01-08T22:31:02,18.611003875732422,-3.289694874397659,-1.1611217252567432
1383-01-09T12:00:00,2226207,16.434722222222224,31.944166666666668,10.065277777777778,22.203611111111112,1383-01-09T22:12:13,26.345666885375977,7.801180930572927,2.5177388619196064,1383-01-10T00:00:00,27.00578498840332,8.694246939015736,2.7961727182420177,1383-01-09T22:27:06,26.431678771972656,7.917574672240823,2.5564299623799105
1383-01-10T12:00:00,2226208,16.461388888888887,31.927500000000002,10.445,23.237222222222222,1383-01-10T23:14:14,35.39109802246094,19.587059754092206,6.269282144647613,1383-01-11T00:00:00,35.68874740600586,19.965586297846663,6.37373138037303,1383-01-10T22:23:10,35.07888412475586,19.19017278805879,6.151598288961583
1383-01-11T12:00:00,2226209,16.488333333333333,31.91,10.831666666666667,24.273888888888887,1383-01-12T00:16:26,45.04551696777344,31.604545829882955,9.73168946625353,1383-01-12T00:00:00,44.93576431274414,31.467238394561246,9.700498401549178,1383-01-11T22:19:14,44.31192398071289,30.687276819382213,9.505102130199454
1383-01-12T12:00:00,2226210,16.515555555555554,31.891666666666666,11.243888888888888,25.317777777777778,1383-01-13T01:19:04,55.02350997924805,44.02346392100246,12.763833429633944,1383-01-13T00:00:00,54.49750518798828,43.349713205137164,12.650547482124406,1383-01-12T22:15:18,53.87971878051758,42.559038991267606,12.49037537539263
1383-01-13T12:00:00,2226211,16.543055555555558,31.872777777777777,11.702499999999999,26.368055555555557,1383-01-14T02:22:05,65.0072250366211,56.9810770911894,15.209315606338665,1383-01-14T00:00:00,64.09590911865234,55.739695510830884,15.083545265296975,1383-01-13T22:11:22,63.502925872802734,54.93248240256363,14.966826830423045
1383-01-14T12:00:00,2226212,16.57111111111111,31.85333333333333,12.232222222222223,27.414166666666667,1383-01-15T03:24:51,74.61824798583984,70.55419938403934,16.896449406020736,1383-01-15T00:00:00,73.4028091430664,68.7196618825372,16.84361443065448,1383-01-14T22:07:26,72.8528823852539,67.89080875085088,16.778456668585918
1383-01-15T12:00:00,2226213,16.599166666666665,31.83277777777778,12.86111111111111,28.434722222222224,1383-01-16T04:26:05,83.39868927001953,84.7302698410669,17.65253259794146,1383-01-16T00:00:00,82.02200317382812,82.30420512530904,17.76811245924011,1383-01-15T22:03:31,81.53431701660156,81.44964652087764,17.76241369111539
1383-01-16T12:00:00,2226214,16.6275,31.811944444444443,13.6175,29.398611111111112,1383-01-17T05:23:55,90.81533813476562,99.39156171190695,17.334895320654404,1383-01-17T00:00:00,89.48443603515625,96.42263374243808,17.709854480143044,1383-01-16T21:59:35,89.0807876586914,95.53892111391505,17.7708707663117
1383-01-17T12:00:00,2226215,16.65611111111111,31.790277777777778,14.522777777777778,30.27638888888889,1383-01-18T06:16:35,96.30329895019531,114.33692616665971,15.872080761297717,1383-01-18T00:00:00,95.26863861083984,110.92243319062987,16.571411113310177,1383-01-17T21:55:39,94.97529602050781,110.005919770938,16.7050011124002
1383-01-18T12:00:00,2226216,16.684722222222224,31.767777777777777,15.578888888888889,31.051111111111112,1383-01-19T07:03:04,99.34553527832031,129.33977993081646,13.298037409948348,1383-01-19T00:00:00,98.85635375976562,125.60298714010179,14.341879102350369,1383-01-18T21:51:43,98.70482635498047,124.64817404828419,14.551441559251023
1383-01-19T12:00:00,2226217,16.71361111111111,31.745,16.762777777777778,31.725555555555555,1383-01-20T07:43:32,99.5706787109375,144.21825381662285,9.762260148806401,1383-01-20T00:00:00,99.82176208496094,140.2709397128325,11.120454659495431,1383-01-19T21:47:47,99.8473892211914,139.26897351975134,11.405659215031225
1383-01-20T12:00:00,2226218,16.74277777777778,31.72138888888889,18.033055555555556,32.31611111111111,1383-01-21T08:18:58,96.83906555175781,158.8774547638572,5.512809443163672,1383-01-21T00:00:00,97.93267822265625,154.79162349615459,7.114352280328923,1383-01-20T21:43:51,98.1700210571289,153.72931094392956,7.469853564332141
1383-01-21T12:00:00,2226219,16.771944444444443,31.697222222222223,19.34611111111111,32.84722222222222,1383-01-22T08:50:50,91.28844451904297,173.31576860481545,0.8599452832724908,1383-01-22T00:00:00,93.22491455078125,169.11308288206547,2.610784744996565,1383-01-21T21:39:55,93.70046997070312,167.97345795335644,3.0249972869565913
1383-01-22T12:00:00,2226220,16.80138888888889,31.6725,20.668333333333333,33.344722222222224,1383-01-23T09:20:41,83.31877899169922,-172.3998927671793,-3.8646749065664214,1383-01-23T00:00:00,86.01428985595703,-176.7421153888706,-2.0653223138899506,1383-01-22T21:35:59,86.73848724365234,-177.9783609579428,-1.6108892287037893
1383-01-23T12:00:00,2226221,16.830833333333334,31.647222222222222,21.97861111111111,33.833333333333336,1383-01-24T09:50:00,73.52078247070312,-158.17100852231778,-8.342634716876365,1383-01-24T00:00:00,76.8388442993164,-162.70616536890356,-6.5926985266665366,1383-01-23T21:32:04,77.8004150390625,-164.0581224258463,-6.123281352539444
1383-01-24T12:00:00,2226222,16.860555555555557,31.621388888888887,23.264722222222222,34.33694444444444,1383-01-25T10:20:13,62.577003479003906,-143.9050044655175,-12.292224923261887,1383-01-25T00:00:00,66.3584213256836,-148.70220030497134,-10.684102763921112,1383-01-24T21:28:08,67.52320098876953,-150.18561272031485,-10.230350041994633
1383-01-25T12:00:00,2226223,16.89,31.595,24.51527777777778,34.87972222222222,1383-01-26T10:52:47,51.17162322998047,-129.54780068105367,-15.481861620936302,1383-01-26T00:00:00,55.2530632019043,-134.67752128109245,-14.103835775839928,1383-01-25T21:24:12,56.56657791137695,-136.30053800538045,-13.699516604563213
1383-01-26T12:00:00,2226224,16.92,31.568055555555556,25.71472222222222,35.485,1383-01-27T11:29:06,39.931663513183594,-115.10712981937871,-17.73819456047296,1383-01-27T00:00:00,44.15019226074219,-120.62761972273337,-16.67628082315219,1383-01-26T21:20:16,45.5431022644043,-122.38705968351896,-16.35483980737952
1383-01-27T12:00:00,2226225,16.949722222222224,31.54083333333333,26.84111111111111,36.17333333333333,1383-01-28T12:10:24,29.400114059448242,-100.65858598927505,-18.953026331021064,1383-01-28T00:00:00,33.58808898925781,-106.6055946533569,-18.290245909532214,1383-01-27T21:16:20,34.982574462890625,-108.48484485508969,-18.08065610946894
1383-01-28T12:00:00,2226226,16.979444444444443,31.512777777777778,27.869166666666665,36.95777777777778,1383-01-29T12:57:28,20.031204223632812,-86.33103054560073,-19.08942237102483,1383-01-29T00:00:00,24.006793975830078,-92.71303676767421,-18.901019748272287,1383-01-28T21:12:24,25.32297134399414,-94.68310895377886,-18.823661458566956
1383-01-29T12:00:00,2226227,17.009444444444444,31.484444444444446,28.779722222222222,37.83777777777778,1383-01-30T13:50:16,12.193178176879883,-72.27317927070995,-18.183790700783863,1383-01-30T00:00:00,15.752737045288086,-79.07393970951335,-18.528712445893827,1383-01-29T21:08:28,16.91507911682129,-81.09853992408908,-18.592354410632964
