----- sTable
Date,nDay,Sunset,Sunrise,Moonrise,Moonset,MOON_when,illumination,ra,dec,TIME_when,illumination,ra,dec,VEGA_when,illumination,ra,dec
1143-12-31T12:00:00,2138903,16.176944444444445,32.08694444444444,25.926944444444445,36.688611111111115,1144-01-01T12:41:19,30.2544002532959,-128.5262428229003,-14.431468040990097,1144-01-01T00:00:00,34.88407516479492,-134.5119913434498,-12.292760661546023,1143-12-31T23:05:35,35.33990478515625,-135.08646695228964,-12.127220004662375
1144-01-01T12:00:00,2138904,16.198611111111113,32.07944444444445,27.1925,37.15138888888889,1144-01-02T13:09:05,20.525440216064453,-114.48114695804439,-17.693460539247745,1144-01-02T00:00:00,24.8232421875,-120.93408083437647,-15.866598762232332,1144-01-01T23:01:40,25.282154083251953,-121.58890495221384,-15.717725589135885
1144-01-02T12:00:00,2138905,16.220555555555553,32.07083333333333,28.425,37.690555555555555,1144-01-03T13:41:26,12.3638916015625,-100.17665680102711,-19.95691022021868,1144-01-03T00:00:00,16.11228370666504,-107.15368786350005,-18.562379351838775,1144-01-02T22:57:44,16.5399169921875,-107.88827485378008,-18.44744279899386
1144-01-03T12:00:00,2138906,16.243055555555557,32.061388888888885,29.594166666666666,38.33444444444444,1144-01-04T14:20:04,6.109095573425293,-85.73351101096027,-21.08808033426817,1144-01-04T00:00:00,9.092031478881836,-93.24209731123025,-20.242723226288998,1144-01-03T22:53:48,9.453110694885254,-94.04783083038811,-20.178086397931754
1144-01-04T12:00:00,2138907,16.266111111111112,32.05111111111111,30.659444444444446,39.10305555555556,1144-01-05T15:06:11,1.9908970594406128,-71.35502732509622,-21.034240822082726,1144-01-05T00:00:00,3.998649835586548,-79.35208859014467,-20.837244701395093,1144-01-04T22:49:52,4.261183261871338,-80.21251543970175,-20.835356106736977
1144-01-05T12:00:00,2138908,16.289722222222224,32.04,31.585,39.99722222222222,1144-01-06T15:59:50,0.12149897962808609,-57.270619483992704,-19.837174987176365,1144-01-06T00:00:00,0.960550844669342,-65.67738818299243,-20.354418110404062,1144-01-05T22:43:58,1.1034201383590698,-66.59471334028147,-20.423385942691084
1144-01-06T12:00:00,2138909,16.31388888888889,32.028055555555554,-1,40.99416666666667,1144-01-07T16:59:39,0.49270641803741455,-43.6675130666636,-17.626999279041847,1144-01-07T00:00:00,0.0013220520922914147,-52.396325402911586,-18.878725559860957,1144-01-06T22:42:00,0.001838248921558261,-53.30174965951086,-19.01336611650727
1144-01-07T12:00:00,2138910,16.33861111111111,32.015277777777776,8.356666666666666,16.99416666666667,1144-01-07T16:59:39,0.4927040636539459,-43.667533033437216,-17.62700237583029,1144-01-08T00:00:00,1.0508174896240234,-39.62449571122099,-16.55190550371447,1144-01-07T22:38:04,0.9086178541183472,-40.52416140349645,-16.746733935190942
1144-01-08T12:00:00,2138911,16.363611111111112,32.00138888888889,8.98611111111111,18.055,1144-01-08T18:03:18,2.9845874309539795,-30.641540378075458,-14.595169560626356,1144-01-09T00:00:00,3.9639816284179688,-27.393979036682573,-13.545916753191658,1144-01-08T22:34:08,3.6852524280548096,-28.276639630883846,-13.789113713789304
1144-01-09T12:00:00,2138912,16.389166666666664,31.986944444444443,9.499444444444444,19.142222222222223,1144-01-09T19:08:32,7.389565467834473,-18.183049691323646,-10.95700196584136,1144-01-10T00:00:00,8.544241905212402,-15.658535167441485,-10.037958608107578,1144-01-09T22:30:12,8.143614768981934,-16.519324527781507,-10.315642202871492
