----- sTable
Date,nDay,Sunset,Sunrise,Moonrise,Moonset,MOON_when,illumination,ra,dec,TIME_when,illumination,ra,dec,VEGA_when,illumination,ra,dec
1198-12-31T12:00:00,2158992,16.19,32.07972222222222,9.150833333333333,18.444166666666668,1198-12-31T18:26:39,4.714546203613281,-34.0618394065392,-14.12915403239683,1199-01-01T00:00:00,6.033430099487305,-30.540748344357862,-13.055478768220151,1198-12-31T23:04:49,5.778488636016846,-31.194192627615394,-13.227344412727142
1199-01-01T12:00:00,2158993,16.211944444444445,32.07138888888889,9.791666666666666,19.704722222222223,1199-01-01T19:42:17,11.079207420349121,-19.436159901710084,-10.041969777043377,1199-01-02T00:00:00,12.472188949584961,-16.89924781348931,-9.152771546310383,1199-01-01T23:00:53,12.11667537689209,-17.538214238722947,-9.353385500936902
1199-01-02T12:00:00,2158994,16.234166666666667,32.062222222222225,10.312777777777779,20.942777777777778,1199-01-02T20:56:34,19.349939346313477,-5.65865168059275,-5.549492046577574,1199-01-03T00:00:00,20.51616096496582,-3.965257854661944,-4.920758116800312,1199-01-02T22:56:57,20.087984085083008,-4.585498489168576,-5.135073845773671
1199-01-03T12:00:00,2158995,16.25722222222222,32.05222222222223,10.753333333333334,22.137777777777778,1199-01-03T22:08:16,28.857257843017578,7.435545078667934,-0.9691699826831653,1199-01-04T00:00:00,29.622825622558594,8.414078057858434,-0.6100287623690854,1199-01-03T22:53:01,29.15198516845703,7.81201483303111,-0.8246034327528275
1199-01-04T12:00:00,2158996,16.280555555555555,32.04138888888889,11.145,23.28805555555556,1199-01-04T23:17:17,39.00731658935547,20.061647779347787,3.4577136752862385,1199-01-05T00:00:00,39.30495834350586,20.42151816140128,3.5801910005491693,1199-01-04T22:49:05,38.819000244140625,19.83436424530723,3.3762618907358495
1199-01-05T12:00:00,2158997,16.304444444444446,32.02972222222222,11.513055555555555,24.40111111111111,1199-01-06T00:24:04,49.314422607421875,32.43744130294324,7.551095491960966,1199-01-06T00:00:00,49.1508674621582,32.239613277390575,7.492659181156139,1199-01-05T22:43:11,48.660438537597656,31.64828545910303,7.302823207807185
1199-01-06T12:00:00,2158998,16.328888888888887,32.01722222222222,11.878333333333334,25.485833333333332,1199-01-07T01:29:09,59.3907356262207,44.75636169325892,11.169823157529894,1199-01-07T00:00:00,58.81944274902344,44.03272246062697,10.998192753279232,1199-01-06T22:41:13,58.36566162109375,43.46082019789932,10.838608474124678
1199-01-07T12:00:00,2158999,16.35388888888889,32.00388888888889,12.260277777777778,26.54861111111111,1199-01-08T02:32:55,68.91835021972656,57.17174189829519,14.193382774859055,1199-01-08T00:00:00,68.02279663085938,55.93518078074523,13.983116077611161,1199-01-07T22:37:17,67.60603332519531,55.363108450803225,13.853681249807407
1199-01-08T12:00:00,2159000,16.379166666666666,31.989722222222223,12.67861111111111,27.58861111111111,1199-01-09T03:35:19,77.61842346191406,69.78271211784659,16.51185964502064,1199-01-09T00:00:00,76.50538635253906,68.04042249573517,16.341906884870212,1199-01-08T22:33:21,76.13444519042969,67.46326372108453,16.246531149077956
1199-01-09T12:00:00,2159001,16.404999999999998,31.974722222222223,13.154444444444445,28.59638888888889,1199-01-10T04:35:47,85.22901916503906,82.6237646495224,18.025933076116328,1199-01-10T00:00:00,84.0270004272461,80.39185213295224,17.976289684922133,1199-01-09T22:29:25,83.70858001708984,79.80489594405834,17.918367254170835
