----- sTable
Date,nDay,Sunset,Sunrise,Moonrise,Moonset,MOON_when,illumination,ra,dec,TIME_when,illumination,ra,dec,VEGA_when,illumination,ra,dec
1134-12-31T12:00:00,2135616,16.18138888888889,32.08638888888889,14.375833333333334,31.8275,1135-01-01T07:49:39,99.3603744506836,112.0123749092875,22.580213478372496,1135-01-01T00:00:00,98.69536590576172,107.57386047832028,23.97820499524213,1134-12-31T23:04:34,98.62293243408203,107.14917014610687,24.08114228356367
1135-01-01T12:00:00,2135617,16.203055555555554,32.07861111111111,15.632777777777779,32.44777777777778,1135-01-02T08:26:52,99.84196472167969,127.1346097308502,18.32858174876508,1135-01-02T00:00:00,99.99918365478516,122.66851258489008,20.253342244250046,1135-01-01T23:00:38,99.9997329711914,122.2259356522372,20.410507321976898
1135-01-02T12:00:00,2135618,16.224999999999998,32.07,17.045833333333334,32.91388888888889,1135-01-03T08:54:50,97.44757080078125,141.53895456362517,12.859596093788609,1135-01-03T00:00:00,98.52018737792969,137.18693251719878,15.185494715847478,1135-01-02T22:56:42,98.61296081542969,136.7238936400547,15.39669710552906
1135-01-03T12:00:00,2135619,16.247777777777777,32.06027777777778,18.514166666666668,33.278888888888886,1135-01-04T09:16:44,92.28094482421875,155.29501351103974,6.580657181925681,1135-01-04T00:00:00,94.23790740966797,151.0768042812941,9.156881375486737,1135-01-03T22:52:46,94.44060516357422,150.58447823268958,9.418908410972469
1135-01-04T12:00:00,2135620,16.270833333333332,32.04972222222222,19.973888888888887,33.585,1135-01-05T09:35:06,84.68305206298828,168.61476183744944,-0.08535932950350975,1135-01-05T00:00:00,87.40284729003906,164.4661658039889,2.597453933718196,1135-01-04T22:48:50,87.72787475585938,163.93049277472636,2.9035954130848074
1135-01-05T12:00:00,2135621,16.294444444444448,32.038333333333334,21.403888888888886,33.864444444444445,1135-01-06T09:51:52,75.18507385253906,-178.2222599843629,-6.733604847576028,1135-01-06T00:00:00,78.49800872802734,177.58702394284225,-4.069125066535133,1135-01-05T22:42:56,78.96121978759766,176.97308784219248,-3.7208382462435377
1135-01-06T12:00:00,2135622,16.31888888888889,32.02638888888889,22.809166666666666,34.14361111111111,1135-01-07T10:08:37,64.42820739746094,-164.92584303872133,-12.989425869982824,1135-01-07T00:00:00,68.15211486816406,-169.29346812295864,-10.452534051996912,1135-01-06T22:40:58,68.72113037109375,-169.9739121280446,-10.095927367089699
1135-01-07T12:00:00,2135623,16.343333333333334,32.013333333333335,24.2025,34.44861111111111,1135-01-08T10:26:55,53.07977294921875,-151.24280729091447,-18.507701177977932,1135-01-08T00:00:00,57.04142379760742,-155.92790315293968,-16.202536415980436,1135-01-07T22:37:02,57.70844650268555,-156.71269847712037,-15.850718203263577
1135-01-08T12:00:00,2135624,16.36861111111111,31.999444444444443,25.58888888888889,34.80916666666667,1135-01-09T10:48:33,41.770347595214844,-137.01059762775827,-22.97165470018082,1135-01-09T00:00:00,45.81158447265625,-142.14020998347138,-21.008182977931718,1135-01-08T22:33:06,46.54536056518555,-143.04650112463298,-20.688805820380708
1135-01-09T12:00:00,2135625,16.394166666666667,31.984722222222224,26.951944444444443,35.265,1135-01-10T11:15:54,31.057998657226562,-122.21537697968623,-26.104063427711164,1135-01-10T00:00:00,35.03218460083008,-127.8796170701293,-24.603292377909643,1135-01-09T22:29:11,35.79255676269531,-128.91355981918272,-24.34766962661833
1135-01-10T12:00:00,2135626,16.42,31.969444444444445,28.24388888888889,35.86277777777778,1135-01-11T11:51:46,21.41824722290039,-107.03416586561542,-27.696763006340387,1135-01-11T00:00:00,25.179296493530273,-113.2621435694816,-26.78738840142911,1135-01-10T22:25:15,25.920673370361328,-114.41273602814618,-26.62592128963063
1135-01-11T12:00:00,2135627,16.44638888888889,31.953055555555554,29.391111111111112,36.64583333333333,1135-01-12T12:38:45,13.24605655670166,-91.81250702053177,-27.652675076500564,1135-01-12T00:00:00,16.633939743041992,-98.56414688769479,-27.458542440884134,1135-01-11T22:21:19,17.308931350708008,-99.80157263154184,-27.414530170255752
1135-01-12T12:00:00,2135628,16.473333333333333,31.93611111111111,30.330555555555556,37.623888888888885,1135-01-13T13:37:26,6.860830783843994,-76.96345258289622,-26.018420238562022,1135-01-13T00:00:00,9.685894966125488,-84.14359301902323,-26.638728497800034,1135-01-12T22:17:23,10.249565124511719,-85.42645167398746,-26.722859236140902
1135-01-13T12:00:00,2135629,16.50027777777778,31.918333333333333,31.04888888888889,38.7525,1135-01-14T14:45:09,2.4982218742370605,-62.826212614625,-22.98497358547697,1135-01-14T00:00:00,4.5373125076293945,-70.31865203301858,-24.46974627506741,1135-01-13T22:13:27,4.951314449310303,-71.60646446235293,-24.678273885693773
1135-01-14T12:00:00,2135630,16.52777777777778,31.9,31.581944444444446,39.95638888888889,1135-01-15T15:57:23,0.28893187642097473,-49.56285081656474,-18.84392475409092,1135-01-15T00:00:00,1.3053454160690308,-57.274286445511066,-21.177030079647466,1135-01-14T22:09:31,1.5414385795593262,-58.53759551722468,-21.49412610514171
1135-01-15T12:00:00,2135631,16.55527777777778,31.880833333333335,-1,41.17138888888889,1135-01-16T17:10:17,0.24718160927295685,-37.146309444655394,-13.918454818820912,1135-01-16T00:00:00,0.025822704657912254,-45.039851432611805,-17.020810196339543,1135-01-15T22:05:35,0.06830970197916031,-46.263895634806026,-17.423221160751538
