----- sTable
Date,nDay,Sunset,Sunrise,Moonrise,Moonset,MOON_when,illumination,ra,dec,TIME_when,illumination,ra,dec,VEGA_when,illumination,ra,dec
1999-12-31T12:00:00,2451544,16.026944444444442,32.06888888888889,26.668333333333333,37.220555555555556,2000-01-01T13:13:14,22.799720764160156,-137.51418852173234,-11.811177408287486,2000-01-01T00:00:00,26.628517150878906,-142.82009664343948,-9.647356542776926,1999-12-31T23:59:50,26.629600524902344,-142.82155355617718,-9.646872946743024
2000-01-01T12:00:00,2451545,16.04361111111111,32.067499999999995,27.746944444444445,37.632777777777775,2000-01-02T13:37:58,15.250439643859863,-125.59709767868186,-15.282061531503423,2000-01-02T00:00:00,18.708402633666992,-131.2747505402961,-13.289879214985017,2000-01-01T23:55:54,18.733863830566406,-131.3144324491211,-13.27847421348734
2000-01-02T12:00:00,2451546,16.061111111111114,32.06527777777778,28.801666666666666,38.106944444444444,2000-01-03T14:06:25,9.021039962768555,-113.38424565267815,-18.12905738900826,2000-01-03T00:00:00,11.981538772583008,-119.53917232543395,-16.38961367822098,2000-01-02T23:51:59,12.02424144744873,-119.62112858765778,-16.370621082154347
2000-01-03T12:00:00,2451547,16.079166666666666,32.062222222222225,29.81888888888889,38.666111111111114,2000-01-04T14:39:58,4.2987751960754395,-100.82089516306927,-20.22042220511365,2000-01-04T00:00:00,6.61700963973999,-107.53896116855108,-18.830828041813156,2000-01-03T23:48:03,6.666889667510986,-107.66704702366762,-18.809286374567517
2000-01-04T12:00:00,2451548,16.097777777777775,32.058055555555555,30.775277777777777,39.33083333333333,2000-01-05T15:19:51,1.252662181854248,-87.92467322921163,-21.434957494443847,2000-01-05T00:00:00,2.7632462978363037,-95.26100478881499,-20.50603946060271,2000-01-04T23:44:07,2.8077754974365234,-95.43756850300197,-20.488469627454634
2000-01-05T12:00:00,2451549,16.1175,32.05305555555556,31.645555555555553,40.11333333333333,2000-01-06T16:06:48,0.025902671739459038,-74.78423864249137,-21.678728013751673,2000-01-06T00:00:00,0.5446282029151917,-82.75468645060865,-21.326790003134974,2000-01-05T23:40:11,0.5698389410972595,-82.97964504578039,-21.32051104907721
2000-01-06T12:00:00,2451550,16.1375,32.047222222222224,-1,41.01166666666667,2000-01-07T17:00:42,0.7230963706970215,-61.538222229117856,-20.904182862816757,2000-01-07T00:00:00,0.05442303419113159,-70.11965559675002,-21.23704311157022,2000-01-06T23:36:15,0.046206265687942505,-70.3898977988966,-21.249171442707283
2000-01-07T12:00:00,2451551,16.15833333333333,32.04055555555556,8.410833333333334,17.011666666666667,2000-01-07T17:00:42,0.7230976819992065,-61.53821203757116,-20.90418456562129,2000-01-08T00:00:00,1.346745491027832,-57.47857287340537,-20.223992686906744,2000-01-07T23:32:19,1.2923319339752197,-57.78868941038252,-20.260346300208607
2000-01-08T12:00:00,2451552,16.179722222222225,32.03277777777778,9.066944444444443,18.00777777777778,2000-01-08T18:00:28,3.3949201107025146,-48.33480441276524,-19.123971037862848,2000-01-09T00:00:00,4.429734706878662,-44.94144608388775,-18.321677201924476,2000-01-08T23:28:23,4.319199562072754,-45.28433046034962,-18.385833749079165
2000-01-09T12:00:00,2451553,16.201666666666664,32.02444444444444,9.624444444444444,19.075555555555557,2000-01-09T19:04:32,8.024928092956543,-35.28319412158383,-16.411929119346542,2000-01-10T00:00:00,9.261031150817871,-32.57360611669184,-15.606227525861,2000-01-09T23:24:27,9.088584899902344,-32.94227395959175,-15.699044334975792
2000-01-10T12:00:00,2451554,16.224444444444444,32.015,10.102222222222222,20.190555555555555,2000-01-10T20:11:26,14.522375106811523,-22.417963909395812,-12.891247805018356,2000-01-11T00:00:00,15.745080947875977,-20.376953882166394,-12.185842975342052,2000-01-10T23:20:31,15.509824752807617,-20.76603290398777,-12.305510393375982
2000-01-11T12:00:00,2451555,16.247500000000002,32.00472222222222,10.522777777777778,21.336944444444445,2000-01-11T21:20:13,22.720134735107422,-9.686344022151477,-8.717875527024145,2000-01-12T00:00:00,23.73029136657715,-8.286285969091697,-8.190879043238336,2000-01-11T23:16:35,23.43670082092285,-8.692550353047872,-8.333176684488686
2000-01-12T12:00:00,2451556,16.27111111111111,31.99361111111111,10.908055555555556,22.509444444444444,2000-01-12T22:30:34,32.372650146484375,3.0452473978278007,-4.069104446622783,2000-01-13T00:00:00,33.0032844543457,3.823838081380876,-3.7687761994112945,2000-01-12T23:12:40,32.661094665527344,3.401138634754297,-3.9275434925951243
2000-01-13T12:00:00,2451557,16.295555555555556,31.981666666666666,11.279444444444445,23.711666666666666,2000-01-13T23:42:42,43.14787292480469,15.974730054622702,0.8567908713682582,2000-01-14T00:00:00,43.27749252319336,16.12673379273928,0.9132359749459019,2000-01-13T23:08:44,42.90123748779297,15.68592891238701,0.7459376883355842
