Moon data
sDate,a_nDay_jd,dSunSet_h,dSunRise_h,r_dMoonRise_h,dMoonSet_h,Moon_sDate,dLit_100,dRa,dDec,MidN_sDate,dLit_100,dRa,dDec,Vega_sDate,dLit_100,dRa,dDec
-0001-12-31T12:00:00,1721057,16.101111111111113,32.11611111111111,10.356388888888889,21.68611111111111,-0001-12-31T21:41:10,24.531923294067383,11.786186188275668,9.082953612055467,0000-01-01T00:00:00,25.45723533630371,4.755133227057957,6.176094269635646,-0001-12-31T22:58:24,25.02848243713379,4.20515740892076,5.909895321547172,4.98,386744.41102525406,0.5147845300193973,23.695022898316637,3.722702664883109,338.4141417276973,-55.91717604820659,107.44092850761093,119.9623°,101.60054905444807,38.75583548282426,10.761586060480369,299.62712596380584,0.51478°,15.908333333333333,0.11999999731779099,59.8428°,59.9074°,247.29326809506395,-0.2812779007561957,0.9835021699814879,-6.597470909234491,-5.352274026182167,333.9532705010201,0,0,[-0.0142508, -0.00966275, -1.34559e-05],[-0.000101119, 0.000577719, 3.4123e-05],1.01722
0000-01-01T12:00:00,1721058,16.034444444444446,32.180277777777775,10.614722222222222,22.949444444444445,0000-01-01T22:56:58,34.695579528808594,24.219766080967638,14.649916289148399,0000-01-02T00:00:00,35.15996170043945,16.71445663120071,11.938350927067376,0000-01-01T22:54:28,34.677886962890625,16.130546949020985,11.685126173990378,5.97,381242.1932445587,0.5222139852794053,23.69502256130353,4.361456685816544,351.5503200425534,-51.05700375362998,128.0322006477148,107.8450°,89.75587305933422,38.82686262000322,0.90226498178331,308.3376690344232,0.52221°,16.655555555555555,0.11999999731779099,71.9656°,72.0139°,259.4314389542483,-0.25199558348163653,0.9841570877060704,-6.548173973653674,-6.171122902655309,332.49926513745953,0,0,[-0.0142003, -0.00993898, -2.54849e-05],[-0.000233285, 0.000544834, 2.32133e-05],1.02698
0000-01-02T12:00:00,1721059,16.05027777777778,32.17888888888889,10.875,24.248055555555556,0000-01-03T00:14:53,52.328609466552734,37.57138065085401,19.57540173338635,0000-01-03T00:00:00,45.80473709106445,29.63466754338074,17.32270526504608,0000-01-02T22:50:32,45.29258728027344,24.219766107370983,14.649916293025807,7.00,375541.357533484,0.5267004625009215,23.69502222429038,4.128714675195391,359.9850690214667,-46.79091825732412,139.0935012800293,95.4023°,81.94893643053432,38.82332458201315,-5.77952756351172,313.46011040834907,0.52670°,17.420833333333334,0.11999999731779099,84.4388°,84.4523°,271.56326744828044,-0.2212045310577109,0.9848508052062246,-6.179728624800356,-6.671240107893762,332.22405130483094,0,0,[-0.0141375, -0.0102425, -3.91402e-05],[-0.000357395, 0.000481287, 1.06618e-05],1.03813
0000-01-03T12:00:00,1721060,16.110833333333336,32.17638888888889,11.159722222222223,25.598055555555554,0000-01-04T01:35:53,63.47533416748047,52.014225492546856,23.487567216965626,0000-01-04T00:00:00,56.952064514160156,43.34482965677341,21.844349634806218,0000-01-03T22:46:36,56.43650436401367,37.57138066172576,19.575401730025447,8.04,369899.3675836562,0.5324620917541362,23.695021887277175,4.347763113512331,13.692072737685296,-37.515705610125615,152.70692354368214,82.6038°,69.42455846033482,38.74579851983892,-15.995134478289868,322.7257772751091,0.53246°,18.225277777777777,0.11999999731779099,97.2857°,97.2536°,283.6883555123272,-0.18879954448850852,0.9855592297224526,-5.479810787703007,-6.801709367861745,333.32853693625424,0,0,[-0.0140549, -0.0105719, -5.38226e-05],[-0.000465822, 0.000388531, -2.93263e-06],1.05029
0000-01-04T12:00:00,1721061,16.128888888888888,32.17305555555556,11.498055555555554,27.000555555555557,0000-01-05T03:00:02,74.1674575805664,67.52154367384982,25.98555501061428,0000-01-05T00:00:00,68.05363464355469,58.3904195488393,25.23755983887324,0000-01-04T22:40:43,67.55097198486328,52.014225484319184,23.487567208392075,9.12,364645.3982063049,0.5380592990334566,23.695021550723506,4.262316821882384,27.716279284267493,-26.822176273282395,163.39201112519373,69.4503°,55.685339102017664,38.08300037787547,-26.027805718560373,333.1834168078676,0.53806°,19.09,0.11999999731779099,110.4935°,110.4170°,295.7901130960569,-0.15480027880327868,0.9862549463336304,-4.458973110763587,-6.528671073329016,336.0466339913983,0,0,[-0.013945, -0.0109229, -6.87612e-05],[-0.00055077, 0.000270275, -1.68009e-05],1.06267
0000-01-05T12:00:00,1721062,16.147222222222222,32.16888888888889,11.931944444444444,28.420555555555556,0000-01-06T04:25:14,83.74309539794922,83.77277903828426,26.722098161148583,0000-01-06T00:00:00,78.46009063720703,74.49207675467392,27.036213442068707,0000-01-05T22:38:45,78.022216796875,67.52154364371499,25.98555500068627,10.22,360254.9441836516,0.5430374879670623,23.69502121324867,3.8571633724781718,42.04168441808594,-15.244570358437773,172.39870907463973,55.9135°,41.993370115125096,36.28193413525647,-35.40615126157002,345.768213497195,0.54304°,20.029999999999998,0.11999999731779099,124.0769°,123.9706°,307.91848806149414,-0.11915697296619011,0.9869131351795174,-3.1487867756086696,-5.84039254835461,340.57346087647795,0,0,[-0.0138003, -0.0112911, -8.3136e-05],[-0.000605431, 0.000131926, -3.0119e-05],1.07414
0000-01-06T12:00:00,1721063,16.166666666666668,32.10472222222222,12.521666666666668,29.7675,0000-01-07T05:46:03,91.53971862792969,100.18667140274789,25.523438044791945,0000-01-07T00:00:00,87.46199798583984,91.18254692425393,26.921538555218145,0000-01-06T22:34:49,87.10318756103516,83.77277898602416,26.72209815492492,11.34,357114.9675522512,0.5468465488369221,23.695020876235315,3.1403251180759026,56.62254299576426,-3.1473227649615603,180.64345546666,42.0925°,26.806351405055267,29.318050842429887,-43.34040335322458,1.6368726885273472,0.54685°,21.046666666666667,0.11999999731779099,137.9246°,137.8145°,320.0245129088169,-0.08225706359257388,0.9875040853220931,-1.6206954929913802,-4.762337940498979,346.83693197380035,0,0,[-0.0136158, -0.0116665, -9.59346e-05],[-0.000623977, -1.76089e-05, -4.18792e-05],1.08325
0000-01-07T12:00:00,1721064,16.14,32.099722222222226,13.339166666666667,30.920555555555556,0000-01-08T06:55:14,96.98612976074219,116.13237795093335,22.474068110571096,0000-01-08T00:00:00,94.37368774414062,112.0477463592774,23.51135801696699,0000-01-07T22:30:53,94.11732482910156,100.18667133180412,25.52343804697578,12.47,355640.77234938,0.5489292322550551,23.695020539221918,2.148359390885776,71.38094148950859,9.15015637349055,188.86164561562936,28.0733°,10.801318631511933,14.526610251323198,-48.62151131558765,21.577522234520153,0.54893°,22.11777777777778,0.11999999731779099,151.9453°,151.8617°,332.1259341490294,-0.044457311205063146,0.9880048183610073,-359.9674660835825,-3.3558403224350455,354.36458448082715,0,0,[-0.0133885, -0.0120393, -0.000106259],[-0.000603654, -0.000168146, -5.11825e-05],1.08860
0000-01-08T12:00:00,1721065,16.206944444444442,32.093333333333334,14.429444444444444,31.808055555555555,0000-01-09T07:48:29,99.35295104980469,128.03554394463146,19.013462281097166,0000-01-09T00:00:00,98.64952850341797,128.03554394441844,19.013462281427348,0000-01-08T22:26:57,98.51541137695312,122.94106398373535,21.143945222911615,13.60,356100.3310492954,0.5590834316197801,23.69502020220651,0.8961851521408447,92.67056333539011,26.71099971391398,201.6339663206453,13.9970°,347.3395475860859,-16.827381671356797,-48.61672562834013,54.074238962620115,0.55908°,23.198333333333334,0.11999999731779099,166.0032°,165.9695°,344.22433897756224,-0.006302902100267621,0.9883968835905997,-358.30277307594673,-1.7194838622233217,2.2867240758415686,0,0,[-0.0131193, -0.012398, -0.000113362],[-0.000545194, -0.000308455, -5.72814e-05],1.08911
0000-01-09T12:00:00,1721066,16.228055555555553,32.08638888888889,15.748055555555554,32.45194444444444,0000-01-10T08:27:07,99.57096099853516,145.2014400798678,12.251368325972727,0000-01-10T00:00:00,99.99462890625,138.51484391669575,15.617257250428452,0000-01-09T22:23:01,99.99827575683594,131.17986572692593,17.897651407852692,14.73,358565.83356338914,0.5464104187967037,23.695019865193007,-0.3730018200751243,100.98911901336064,32.81385023928511,208.31441231861194,0.4758°,338.3363225677392,-25.211717207756127,-46.87797702641286,66.33325093316495,0.54641°,undefined,0.11999999731779099,179.9492°,179.5230°,356.321346437978,0.031566258188856715,0.988669326376237,-356.7465927264128,0.02263677750989409,9.679670033760402,2.1091226812283153,1.1018616154853536,[-0.0128127, -0.0127322, -0.000116795],[-0.000453186, -0.000428029, -5.97291e-05],1.08428
