----- sTable
Date,nDay,Sunset,Sunrise,Moonrise,Moonset,MOON_when,illumination,ra,dec,TIME_when,illumination,ra,dec,VEGA_when,illumination,ra,dec
2061-12-31T12:00:00,2474190,16.040833333333335,32.06472222222222,22.42361111111111,35.24805555555555,2062-01-01T11:14:53,61.47254180908203,177.43396496320497,0.8000749776595684,2062-01-01T00:00:00,65.34623718261719,173.15251998661586,3.7419600309275753,2061-12-31T23:58:05,65.35865020751953,173.13818053701817,3.750018822917845
2062-01-01T12:00:00,2474191,16.058055555555555,32.0625,23.71,35.43333333333334,2062-01-02T11:26:00,51.166908264160156,-171.10059475991824,-5.370427791325263,2062-01-02T00:00:00,55.08799743652344,-175.30212585112173,-2.485205714502579,2062-01-01T23:54:10,55.12895584106445,-175.3470558564494,-2.459683418211656
2062-01-02T12:00:00,2474192,16.07611111111111,32.059444444444445,24.95777777777778,35.624722222222225,2062-01-03T11:37:29,41.129058837890625,-159.76971374148178,-11.197932689506425,2062-01-03T00:00:00,44.97861099243164,-164.05149380415097,-8.427781788637349,2062-01-02T23:50:14,45.0494384765625,-164.13046536687736,-8.38511490678604
2062-01-03T12:00:00,2474193,16.09472222222222,32.055277777777775,26.191944444444445,35.84111111111111,2062-01-04T11:50:28,31.684574127197266,-148.28582770819494,-16.505383856121792,2062-01-04T00:00:00,35.36896514892578,-152.80255230206694,-13.905055116629276,2062-01-03T23:46:18,35.46753692626953,-152.9210148619399,-13.847612719825706
2062-01-04T12:00:00,2474194,16.11416666666667,32.050555555555555,27.426666666666666,36.10638888888889,2062-01-05T12:06:23,23.096942901611328,-136.4120947678701,-21.122074788377557,2062-01-05T00:00:00,26.53217887878418,-141.31250179011835,-18.756772146994365,2062-01-04T23:42:22,26.65286636352539,-141.47734776172993,-18.689269031031106
2062-01-05T12:00:00,2474195,16.134444444444444,32.04472222222222,28.656111111111112,36.45333333333333,2062-01-06T12:27:12,15.590704917907715,-123.98236386518258,-24.868622054443467,2062-01-06T00:00:00,18.689558029174805,-129.40307337598404,-22.824258436688766,2062-01-05T23:38:26,18.82349967956543,-129.62178066854273,-22.753945329911424
2062-01-06T12:00:00,2474196,16.154999999999998,32.03805555555556,29.84583333333333,36.92638888888889,2062-01-07T12:55:35,9.368122100830078,-110.93297469435592,-27.556391672241702,2062-01-07T00:00:00,12.029925346374512,-116.98468561480541,-25.94538104162829,2062-01-06T23:34:30,12.165115356445312,-117.2632243781332,-25.882140933477928
2062-01-07T12:00:00,2474197,16.17638888888889,32.030277777777776,30.93138888888889,37.577777777777776,2062-01-08T13:34:40,4.619378566741943,-97.3358635137621,-29.003661564055477,2062-01-08T00:00:00,6.720337390899658,-104.08372668212799,-27.96511954307958,2062-01-07T23:30:34,6.842251300811768,-104.42425905630459,-27.920752863772698
2062-01-08T12:00:00,2474198,16.198611111111113,32.02194444444444,31.842222222222222,38.44166666666666,2062-01-09T14:26:30,1.5266921520233154,-83.41127280040621,-29.06898648847928,2062-01-09T00:00:00,2.9087460041046143,-90.85316836442958,-28.760115994919534,2062-01-08T23:26:38,3.0011146068573,-91.25158692802613,-28.746839319686252
2062-01-09T12:00:00,2474199,16.22111111111111,32.0125,-1,39.5025,2062-01-10T15:30:09,0.25574395060539246,-69.48542135553096,-27.696020135549755,2062-01-10T00:00:00,0.7204910516738892,-77.54318247139102,-28.268258285490468,2062-01-09T23:22:42,0.7667834758758545,-77.98952787487433,-28.29645273516371
